point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
100,42.02,0.0,0.0,4.58,,,0.18000000000000002,0.18000000000000002
101,41.65,0.0,0.0,4.51,,,0.17,0.17
102,41.3,0.0,0.0,4.39,,,0.17,0.17
103,40.96,0.0,0.0,4.32,,,0.17,0.17
104,40.61,0.0,0.0,4.24,,,0.17,0.17
105,40.26,0.0,0.0,4.159999999999999,,,0.16,0.16
106,39.89,0.0,0.0,4.08,,,0.16,0.16
107,39.51,0.0,0.0,3.96,,,0.16,0.16
108,39.15,0.0,0.0,3.81,,,0.16,0.16
109,38.78,0.0,0.0,3.72,,,0.15,0.15
110,38.4,0.0,0.0,3.7399999999999998,,,0.15,0.15
111,38.04,0.0,0.0,3.77,,,0.15,0.15
112,37.67,0.0,0.0,3.67,,,0.15,0.15
113,37.28,0.0,0.0,3.5300000000000002,,,0.15,0.15
114,36.9,0.0,0.0,3.3400000000000003,,,0.15,0.15
115,36.52,0.0,0.0,3.14,,,0.15,0.15
116,36.11,0.0,0.0,3.11,,,0.13999999999999999,0.13999999999999999
117,35.71,0.0,0.0,3.15,,,0.12999999999999998,0.12999999999999998
118,35.31,0.0,0.0,3.22,,,0.12999999999999998,0.12999999999999998
119,34.9,0.0,0.0,3.23,,,0.12999999999999998,0.12999999999999998
120,34.52,0.0,0.0,3.14,,,0.12000000000000001,0.12000000000000001
121,34.12,0.0,0.0,3.0,,,0.12000000000000001,0.12000000000000001
122,33.69,0.0,0.0,2.81,,,0.12000000000000001,0.12000000000000001
123,33.28,0.0,0.0,2.63,,,0.11,0.11
124,32.87,0.0,0.0,2.52,,,0.11,0.11
125,32.41,0.0,0.0,2.4499999999999997,,,0.11,0.11
126,31.98,0.0,0.0,2.46,,,0.11,0.11
127,31.58,0.0,0.0,2.5100000000000002,,,0.11,0.11
128,31.13,0.0,0.0,2.5100000000000002,,,0.11,0.11
129,30.67,0.0,0.0,2.5500000000000003,,,0.1,0.1
130,30.23,0.0,0.0,2.62,,,0.1,0.1
131,29.77,0.0,0.0,2.7399999999999998,,,0.1,0.1
132,29.3,0.0,0.0,3.0500000000000003,,,0.11,0.11
133,28.86,0.0,0.0,3.65,,,0.12000000000000001,0.12000000000000001
134,28.39,0.0,0.0,3.95,,,0.12999999999999998,0.12999999999999998
135,27.9,0.0,0.0,4.11,,,0.12999999999999998,0.12999999999999998
136,27.41,0.0,0.0,4.6499999999999995,,,0.13999999999999999,0.13999999999999999
137,26.89,0.0,0.0,4.9399999999999995,,,0.15,0.15
138,26.39,0.0,0.0,5.08,,,0.16,0.16
139,25.9,0.0,0.0,5.11,,,0.16,0.16
140,25.39,0.0,0.0,5.37,,,0.16,0.16
141,24.86,0.0,0.0,5.930000000000001,,,0.16,0.16
142,24.3,0.0,0.0,6.62,,,0.18000000000000002,0.18000000000000002
143,23.74,0.0,0.0,7.14,,,0.2,0.2
144,23.19,0.0,0.0,7.9399999999999995,,,0.21000000000000002,0.21000000000000002
145,22.67,0.0,0.0,8.53,,,0.23,0.23
146,22.11,0.0,0.0,9.31,,,0.25,0.25
147,21.51,0.0,0.0,10.46,,,0.27,0.27
148,20.89,0.0,0.0,11.9,,,0.3,0.3
149,20.26,0.0,0.0,13.66,,,0.35,0.35
150,19.65,0.0,0.0,15.559999999999999,,,0.39,0.39
151,19.02,0.0,0.0,17.45,,,0.44,0.44
152,18.36,0.0,0.0,19.259999999999998,,,0.48000000000000004,0.48000000000000004
153,17.67,0.0,0.0,20.92,,,0.5199999999999999,0.5199999999999999
154,16.94,0.0,0.0,22.22,,,0.5599999999999999,0.5599999999999999
155,16.21,0.0,0.0,23.02,,,0.58,0.58
156,15.46,0.0,0.0,23.3,,,0.58,0.58
157,14.66,0.0,0.0,22.84,,,0.57,0.57
158,13.83,0.0,0.0,21.63,,,0.54,0.54
159,12.94,0.0,0.0,19.8,,,0.5,0.5
160,11.98,0.0,0.0,17.57,,,0.44,0.44
161,11.07,0.0,0.0,15.11,,,0.38,0.38
162,10.13,0.0,0.0,12.56,,,0.32,0.32
163,9.03,0.0,0.0,10.25,,,0.27,0.27
164,7.93,0.0,0.0,8.489999999999998,,,0.23,0.23
165,6.8,0.0,0.0,7.41,,,0.21000000000000002,0.21000000000000002
166,5.65,0.0,0.0,7.19,,,0.23,0.23
