point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
104,40.61,0.0,0.0,17.41,,,0.44,0.44
105,40.26,0.0,0.0,16.92,,,0.43,0.43
106,39.89,0.0,0.0,16.42,,,0.42000000000000004,0.42000000000000004
107,39.51,0.0,0.0,15.92,,,0.41,0.41
108,39.15,0.0,0.0,15.48,,,0.4,0.4
109,38.78,0.0,0.0,14.98,,,0.38,0.38
110,38.4,0.0,0.0,14.3,,,0.37,0.37
111,38.04,0.0,0.0,13.610000000000001,,,0.35,0.35
112,37.67,0.0,0.0,13.15,,,0.34,0.34
113,37.28,0.0,0.0,12.75,,,0.33,0.33
114,36.9,0.0,0.0,12.3,,,0.32,0.32
115,36.52,0.0,0.0,11.709999999999999,,,0.31,0.31
116,36.11,0.0,0.0,10.72,,,0.27999999999999997,0.27999999999999997
117,35.71,0.0,0.0,9.57,,,0.25,0.25
118,35.31,0.0,0.0,8.43,,,0.23,0.23
119,34.9,0.0,0.0,7.47,,,0.2,0.2
120,34.52,0.0,0.0,6.75,,,0.19,0.19
121,34.12,0.0,0.0,6.23,,,0.17,0.17
122,33.69,0.0,0.0,5.79,,,0.16,0.16
123,33.28,0.0,0.0,5.35,,,0.15,0.15
124,32.87,0.0,0.0,4.8,,,0.13999999999999999,0.13999999999999999
125,32.41,0.0,0.0,4.17,,,0.12999999999999998,0.12999999999999998
126,31.98,0.0,0.0,3.44,,,0.11,0.11
127,31.58,0.0,0.0,2.76,,,0.1,0.1
128,31.13,0.0,0.0,2.27,,,0.09000000000000001,0.09000000000000001
129,30.67,0.0,0.0,1.7799999999999998,,,0.08,0.08
130,30.23,0.0,0.0,1.33,,,0.06999999999999999,0.06999999999999999
131,29.77,0.0,0.0,0.9600000000000001,,,0.06999999999999999,0.06999999999999999
132,29.3,0.0,0.0,0.46,,,0.060000000000000005,0.060000000000000005
