point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
0,18.6,0.2,0.2,0.76,,,0.0,0.0
1,21.2,0.2,0.2,0.69,,,0.0,0.0
2,23.5,0.2,0.2,1.1,,,0.0,0.0
3,27.8,0.1,0.1,1.2,,,0.0,0.0
