point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
0,7.2,7.2,7.2,1.2,,,0.5,0.5
1,20.7,6.5,6.5,27.900000000000002,,,1.5,1.5
2,31.6,4.6,4.6,77.5,,,3.8,3.8
3,39.8,3.8,3.8,74.30000000000001,,,3.7,3.7
4,46.8,3.3,3.3,75.6,,,3.7,3.7
5,53.1,3.0,3.0,72.1,,,3.6,3.6
6,58.8,2.8,2.8,72.1,,,3.6,3.6
7,64.1,2.6,2.6,69.7,,,3.5,3.5
8,69.1,2.4,2.4,67.9,,,3.4,3.4
