point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
82,13.872,0.0,0.0,22.707,,,6.8121,6.8121
83,13.893,0.0,0.0,23.503,,,7.0508999999999995,7.0508999999999995
84,13.914,0.0,0.0,23.747999999999998,,,7.1244000000000005,7.1244000000000005
85,13.935,0.0,0.0,25.155,,,7.5465,7.5465
86,13.962,0.0,0.0,25.645,,,7.6935,7.6935
87,13.988,0.0,0.0,26.502000000000002,,,7.9506000000000006,7.9506000000000006
88,14.004,0.0,0.0,26.503,,,7.950900000000001,7.950900000000001
89,14.03,0.0,0.0,27.543000000000003,,,8.2629,8.2629
90,14.057,0.0,0.0,29.807,,,8.9421,8.9421
91,14.078,0.0,0.0,31.336999999999996,,,9.401100000000001,9.401100000000001
92,14.099,0.0,0.0,33.112,,,9.9336,9.9336
93,14.109,0.0,0.0,34.03,,,10.209,10.209
94,14.114,0.0,0.0,34.397,,,10.319,10.319
95,14.135,0.0,0.0,35.071,,,10.521,10.521
96,14.151,0.0,0.0,36.416999999999994,,,10.925,10.925
97,14.151,0.0,0.0,36.784,,,11.035,11.035
98,14.167,0.0,0.0,36.601,,,10.98,10.98
99,14.188,0.0,0.0,37.274,,,11.181999999999999,11.181999999999999
100,14.204,0.0,0.0,37.336,,,11.200999999999999,11.200999999999999
101,14.22,0.0,0.0,37.458,,,11.237,11.237
102,14.22,0.0,0.0,38.376,,,11.513,11.513
103,14.231,0.0,0.0,38.193,,,11.458,11.458
104,14.246,0.0,0.0,38.315000000000005,,,11.495,11.495
105,14.262,0.0,0.0,39.538999999999994,,,11.862,11.862
106,14.268,0.0,0.0,38.377,,,11.513,11.513
107,14.273,0.0,0.0,38.805,,,11.642,11.642
108,14.289,0.0,0.0,38.378,,,11.513,11.513
109,14.294,0.0,0.0,37.827,,,11.348,11.348
110,14.294,0.0,0.0,37.521,,,11.256,11.256
111,14.305,0.0,0.0,38.317,,,11.495,11.495
112,14.316,0.0,0.0,37.216,,,11.165,11.165
113,14.332,0.0,0.0,36.971,,,11.091,11.091
114,14.332,0.0,0.0,35.809,,,10.743,10.743
115,14.353,0.0,0.0,36.299,,,10.89,10.89
116,14.364,0.0,0.0,36.115,,,10.834999999999999,10.834999999999999
117,14.379,0.0,0.0,36.544,,,10.963000000000001,10.963000000000001
118,14.401,0.0,0.0,36.116,,,10.834999999999999,10.834999999999999
119,14.417,0.0,0.0,36.178000000000004,,,10.853,10.853
120,14.422,0.0,0.0,35.26,,,10.578000000000001,10.578000000000001
121,14.438,0.0,0.0,35.994,,,10.798,10.798
122,14.449,0.0,0.0,35.811,,,10.743,10.743
123,14.454,0.0,0.0,35.138000000000005,,,10.541,10.541
124,14.464,0.0,0.0,35.934,,,10.78,10.78
125,14.47,0.0,0.0,35.016,,,10.505,10.505
126,14.491,0.0,0.0,35.077999999999996,,,10.523,10.523
127,14.507,0.0,0.0,35.017,,,10.505,10.505
128,14.512,0.0,0.0,35.323,,,10.597000000000001,10.597000000000001
129,14.533,0.0,0.0,36.057,,,10.817,10.817
130,14.549,0.0,0.0,36.67,,,11.001000000000001,11.001000000000001
131,14.56,0.0,0.0,36.792,,,11.037999999999998,11.037999999999998
132,14.56,0.0,0.0,37.282000000000004,,,11.185,11.185
133,14.576,0.0,0.0,37.464999999999996,,,11.24,11.24
134,14.576,0.0,0.0,35.018,,,10.505,10.505
135,14.587,0.0,0.0,34.101,,,10.229999999999999,10.229999999999999
136,14.587,0.0,0.0,33.855999999999995,,,10.157,10.157
137,14.592,0.0,0.0,32.143,,,9.6429,9.6429
138,14.598,0.0,0.0,32.449,,,9.7347,9.7347
139,14.598,0.0,0.0,30.491,,,9.147300000000001,9.147300000000001
140,14.603,0.0,0.0,31.102999999999998,,,9.3309,9.3309
141,14.604,0.0,0.0,29.084,,,8.725200000000001,8.725200000000001
142,14.604,0.0,0.0,27.371,,,8.2113,8.2113
143,14.609,0.0,0.0,29.635,,,8.890500000000001,8.890500000000001
144,14.609,0.0,0.0,27.064999999999998,,,8.1195,8.1195
145,14.625,0.0,0.0,25.72,,,7.716,7.716
146,14.625,0.0,0.0,25.107999999999997,,,7.5324,7.5324
147,14.636,0.0,0.0,24.619,,,7.3857,7.3857
148,14.652,0.0,0.0,25.107999999999997,,,7.5324,7.5324
149,14.652,0.0,0.0,25.413999999999998,,,7.6242,7.6242
150,14.662,0.0,0.0,25.659000000000002,,,7.6977,7.6977
151,14.673,0.0,0.0,26.088,,,7.8264000000000005,7.8264000000000005
152,14.689,0.0,0.0,26.271,,,7.8813,7.8813
153,14.694,0.0,0.0,25.843,,,7.7529,7.7529
154,14.71,0.0,0.0,26.517,,,7.9551,7.9551
155,14.721,0.0,0.0,26.211000000000002,,,7.8633,7.8633
156,14.742,0.0,0.0,25.294,,,7.5882,7.5882
157,14.769,0.0,0.0,25.538999999999998,,,7.6617,7.6617
158,14.79,0.0,0.0,25.416999999999998,,,7.6251,7.6251
159,14.795,0.0,0.0,25.907,,,7.7721,7.7721
160,14.811,0.0,0.0,25.295,,,7.5885,7.5885
161,14.827,0.0,0.0,25.785,,,7.7355,7.7355
162,14.838,0.0,0.0,25.724,,,7.717199999999999,7.717199999999999
163,14.848,0.0,0.0,25.357,,,7.6071,7.6071
164,14.864,0.0,0.0,24.99,,,7.497,7.497
165,14.891,0.0,0.0,26.092000000000002,,,7.8276,7.8276
166,14.891,0.0,0.0,25.357999999999997,,,7.6074,7.6074
167,14.917,0.0,0.0,25.541999999999998,,,7.6626,7.6626
168,14.939,0.0,0.0,25.42,,,7.626,7.626
169,14.96,0.0,0.0,24.87,,,7.460999999999999,7.460999999999999
170,14.965,0.0,0.0,25.052999999999997,,,7.5159,7.5159
171,14.976,0.0,0.0,24.686,,,7.405799999999999,7.405799999999999
172,14.986,0.0,0.0,24.930999999999997,,,7.4793,7.4793
173,14.997,0.0,0.0,24.565,,,7.3695,7.3695
174,15.013,0.0,0.0,25.544,,,7.6632,7.6632
175,15.034,0.0,0.0,25.666999999999998,,,7.7001,7.7001
176,15.05,0.0,0.0,25.973,,,7.7919,7.7919
177,15.05,0.0,0.0,25.606,,,7.6818,7.6818
178,15.066,0.0,0.0,25.422,,,7.6266,7.6266
179,15.087,0.0,0.0,25.545,,,7.6635,7.6635
180,15.114,0.0,0.0,25.729,,,7.7187,7.7187
181,15.14,0.0,0.0,25.179,,,7.5537,7.5537
182,15.162,0.0,0.0,24.813000000000002,,,7.4439,7.4439
183,15.178,0.0,0.0,23.834,,,7.1502,7.1502
184,15.21,0.0,0.0,23.284,,,6.9852,6.9852
185,15.231,0.0,0.0,23.468,,,7.0404,7.0404
186,15.257,0.0,0.0,22.918,,,6.8754,6.8754
187,15.279,0.0,0.0,22.123,,,6.636900000000001,6.636900000000001
188,15.305,0.0,0.0,21.817,,,6.5451,6.5451
189,15.321,0.0,0.0,21.634,,,6.4902,6.4902
190,15.353,0.0,0.0,22.002000000000002,,,6.6006,6.6006
191,15.369,0.0,0.0,22.247,,,6.674099999999999,6.674099999999999
192,15.385,0.0,0.0,21.819000000000003,,,6.5457,6.5457
193,15.401,0.0,0.0,21.881,,,6.5643,6.5643
194,15.433,0.0,0.0,22.493,,,6.7479000000000005,6.7479000000000005
195,15.454,0.0,0.0,22.616,,,6.7848,6.7848
196,15.48,0.0,0.0,22.922,,,6.8766,6.8766
197,15.507,0.0,0.0,22.25,,,6.675000000000001,6.675000000000001
198,15.528,0.0,0.0,22.678,,,6.8034,6.8034
199,15.555,0.0,0.0,21.945,,,6.5835,6.5835
200,15.56,0.0,0.0,22.433999999999997,,,6.730200000000001,6.730200000000001
201,15.571,0.0,0.0,22.802,,,6.840599999999999,6.840599999999999
202,15.597,0.0,0.0,22.435,,,6.7305,6.7305
203,15.619,0.0,0.0,21.09,,,6.327,6.327
204,15.645,0.0,0.0,20.906000000000002,,,6.2718,6.2718
205,15.651,0.0,0.0,19.561,,,5.8683,5.8683
206,15.667,0.0,0.0,20.785,,,6.2355,6.2355
207,15.667,0.0,0.0,19.744,,,5.9232,5.9232
208,15.688,0.0,0.0,20.051,,,6.015300000000001,6.015300000000001
209,15.699,0.0,0.0,19.133,,,5.7399000000000004,5.7399000000000004
