point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
0,31.6,4.6,4.6,3.6,,,0.7,0.7
1,39.8,3.8,3.8,14.1,,,1.3,1.3
2,46.8,3.3,3.3,11.299999999999999,,,1.1,1.1
3,53.1,3.0,3.0,18.1,,,1.4,1.4
4,58.8,2.8,2.8,17.3,,,1.1,1.1
5,64.1,2.6,2.6,13.0,,,1.1,1.1
6,69.1,2.4,2.4,18.1,,,1.3,1.3
