point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
0,7.2,7.2,7.2,5.8999999999999995,,,1.2,1.2
1,20.7,6.5,6.5,2.1,,,1.2,1.2
2,31.6,4.6,4.6,1.6,,,1.2,1.2
3,39.8,3.8,3.8,2.9,,,1.4,1.4
4,46.8,3.3,3.3,7.3,,,1.3,1.3
5,53.1,3.0,3.0,5.7,,,1.3,1.3
6,58.8,2.8,2.8,0.0,,,1.1,1.1
7,64.1,2.6,2.6,6.8,,,1.3,1.3
8,69.1,2.4,2.4,5.6,,,1.2,1.2
