target,target_z,target_a,energy_MeV,areal_mg_cm2,density_g_cm3,thickness_mm,nuclear_areal_density_cm2,n_protons,n_inelastic,n_c11,n_n13,n_o15,mean_continuous_loss_MeV,mean_inelastic_energy_MeV,mean_c11_energy_MeV,mean_n13_energy_MeV,mean_o15_energy_MeV,physics_list,geant4_version,seed,threads,selected
N14,7,14,5,20,0.81,0.246913580247,8.60305822857e+20,20000,0,0,0,0,1.59629405025,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179503,8,0
N14,7,14,5,10,0.81,0.123456790123,4.30152911429e+20,20000,0,0,0,0,0.74087403142,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179504,8,0
N14,7,14,5,5,0.81,0.0617283950617,2.15076455714e+20,20000,0,0,0,0,0.359053948629,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179505,8,1
N14,7,14,5.5,80,0.81,0.987654320988,3.44122329143e+21,20000,1,0,0,0,5.49970613568,4.68271511453,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179550,8,0
N14,7,14,5.5,60,0.81,0.740740740741,2.58091746857e+21,20000,0,0,0,0,5.49983485557,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179551,8,0
N14,7,14,5.5,40,0.81,0.493827160494,1.72061164571e+21,20000,3,0,0,0,3.4897218707,4.95497858189,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179552,8,0
N14,7,14,5.5,20,0.81,0.246913580247,8.60305822857e+20,20000,0,0,0,0,1.4482511538,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179553,8,0
N14,7,14,5.5,10,0.81,0.123456790123,4.30152911429e+20,20000,1,0,0,0,0.682005721882,5.5,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179554,8,0
N14,7,14,5.5,5,0.81,0.0617283950617,2.15076455714e+20,20000,2,0,0,0,0.332437944152,5.5,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179555,8,1
N14,7,14,6,80,0.81,0.987654320988,3.44122329143e+21,20000,2,0,0,0,5.99850270173,4.39605338248,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179600,8,0
N14,7,14,6,60,0.81,0.740740740741,2.58091746857e+21,20000,3,0,0,0,5.99782432548,5.72719702771,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179601,8,0
N14,7,14,6,40,0.81,0.493827160494,1.72061164571e+21,20000,4,0,0,0,3.04902509934,5.15305249086,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179602,8,0
N14,7,14,6,20,0.81,0.246913580247,8.60305822857e+20,20000,2,1,0,0,1.33023129381,5.59222604648,6,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179603,8,0
N14,7,14,6,10,0.81,0.123456790123,4.30152911429e+20,20000,1,0,0,0,0.632882718342,6,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179604,8,0
N14,7,14,6,5,0.81,0.0617283950617,2.15076455714e+20,20000,0,0,0,0,0.310490729698,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179605,8,1
N14,7,14,7,80,0.81,0.987654320988,3.44122329143e+21,20000,4,2,0,0,6.99766330943,6.37062900308,7,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179700,8,0
N14,7,14,7,60,0.81,0.740740740741,2.58091746857e+21,20000,4,0,0,0,4.31525802076,4.76239959828,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179701,8,0
N14,7,14,7,40,0.81,0.493827160494,1.72061164571e+21,20000,3,2,0,0,2.51552127362,6.44101740841,6.16152611262,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179702,8,0
N14,7,14,7,20,0.81,0.246913580247,8.60305822857e+20,20000,0,0,0,0,1.15240023665,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179703,8,0
N14,7,14,7,10,0.81,0.123456790123,4.30152911429e+20,20000,0,0,0,0,0.555270093549,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179704,8,0
N14,7,14,7,5,0.81,0.0617283950617,2.15076455714e+20,20000,0,0,0,0,0.272847545929,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179705,8,1
N14,7,14,8,80,0.81,0.987654320988,3.44122329143e+21,20000,7,0,0,0,5.36107268773,7.17775891147,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179800,8,0
N14,7,14,8,60,0.81,0.740740740741,2.58091746857e+21,20000,8,3,0,0,3.54639993626,6.94285543345,7.72239592075,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179801,8,0
N14,7,14,8,40,0.81,0.493827160494,1.72061164571e+21,20000,4,1,0,0,2.17721500711,7.40964465336,8,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179802,8,0
N14,7,14,8,20,0.81,0.246913580247,8.60305822857e+20,20000,5,2,0,0,1.02087085057,7.82630946098,8,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179803,8,0
N14,7,14,8,10,0.81,0.123456790123,4.30152911429e+20,20000,1,1,0,0,0.496814465819,8,8,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179804,8,1
N14,7,14,9,80,0.81,0.987654320988,3.44122329143e+21,20000,10,0,0,0,4.42528395275,7.98209865768,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179900,8,0
N14,7,14,9,60,0.81,0.740740740741,2.58091746857e+21,20000,12,4,0,0,3.07557205397,7.80728321226,7.1279371063,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179901,8,0
N14,7,14,9,40,0.81,0.493827160494,1.72061164571e+21,20000,13,4,0,0,1.93447375184,8.26589376056,8.35125899069,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179902,8,0
N14,7,14,9,20,0.81,0.246913580247,8.60305822857e+20,20000,0,0,0,0,0.920137731361,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179903,8,0
N14,7,14,9,10,0.81,0.123456790123,4.30152911429e+20,20000,0,0,0,0,0.450435353908,0,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1179904,8,1
N14,7,14,10,80,0.81,0.987654320988,3.44122329143e+21,20000,15,5,0,0,3.85521630675,8.71303201588,8.93761953445,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180000,8,0
N14,7,14,10,60,0.81,0.740740740741,2.58091746857e+21,20000,8,4,0,0,2.74352180436,9.65477907102,9.76155265238,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180001,8,0
N14,7,14,10,40,0.81,0.493827160494,1.72061164571e+21,20000,13,5,0,0,1.74716962752,9.51503047035,9.63092948518,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180002,8,0
N14,7,14,10,20,0.81,0.246913580247,8.60305822857e+20,20000,1,0,0,0,0.842089710247,10,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180003,8,0
N14,7,14,10,10,0.81,0.123456790123,4.30152911429e+20,20000,1,0,0,0,0.412267062761,10,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180004,8,1
N14,7,14,11,80,0.81,0.987654320988,3.44122329143e+21,20000,15,3,0,0,3.45252480724,9.80077906148,9.23939005146,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180100,8,0
N14,7,14,11,60,0.81,0.740740740741,2.58091746857e+21,20000,13,6,0,0,2.48854944779,10.0208703139,10.5346162207,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180101,8,0
N14,7,14,11,40,0.81,0.493827160494,1.72061164571e+21,20000,8,1,0,0,1.59922577024,10.5220890596,11,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180102,8,0
N14,7,14,11,20,0.81,0.246913580247,8.60305822857e+20,20000,6,0,0,0,0.773863649973,11,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180103,8,0
N14,7,14,11,10,0.81,0.123456790123,4.30152911429e+20,20000,1,1,0,0,0.381286281628,11,11,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180104,8,1
N14,7,14,12,80,0.81,0.987654320988,3.44122329143e+21,20000,28,11,0,0,3.14588623388,11.01551042,10.9505706075,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180200,8,0
N14,7,14,12,60,0.81,0.740740740741,2.58091746857e+21,20000,19,13,0,0,2.28036221939,11.5607678701,11.4245079025,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180201,8,0
N14,7,14,12,40,0.81,0.493827160494,1.72061164571e+21,20000,8,4,0,0,1.47460735483,11.516966926,11.2812683872,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180202,8,0
N14,7,14,12,20,0.81,0.246913580247,8.60305822857e+20,20000,9,5,0,0,0.718259966783,12,12,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180203,8,0
N14,7,14,12,10,0.81,0.123456790123,4.30152911429e+20,20000,3,2,0,0,0.35476903157,12,12,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180204,8,1
N14,7,14,14,80,0.81,0.987654320988,3.44122329143e+21,20000,24,6,0,0,2.69047647879,13.1977234866,13.324140784,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180400,8,0
N14,7,14,14,60,0.81,0.740740740741,2.58091746857e+21,20000,21,2,0,0,1.97298095231,13.4046606683,12.9748413806,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180401,8,0
N14,7,14,14,40,0.81,0.493827160494,1.72061164571e+21,20000,11,1,0,0,1.28739404542,13.9123341852,14,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180402,8,0
N14,7,14,14,20,0.81,0.246913580247,8.60305822857e+20,20000,12,1,1,0,0.630686041634,14,14,14,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180403,8,0
N14,7,14,14,10,0.81,0.123456790123,4.30152911429e+20,20000,6,1,0,0,0.313319714236,14,14,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180404,8,1
N14,7,14,16,80,0.81,0.987654320988,3.44122329143e+21,20000,33,9,0,0,2.36755500755,15.3838499058,15.4167744679,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180600,8,0
N14,7,14,16,60,0.81,0.740740740741,2.58091746857e+21,20000,22,5,0,0,1.74652781275,15.5408461056,15.5572729322,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180601,8,0
N14,7,14,16,40,0.81,0.493827160494,1.72061164571e+21,20000,15,1,0,0,1.14464488213,16,16,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180602,8,0
N14,7,14,16,20,0.81,0.246913580247,8.60305822857e+20,20000,12,2,0,0,0.563821084212,16,16,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180603,8,0
N14,7,14,16,10,0.81,0.123456790123,4.30152911429e+20,20000,4,2,0,0,0.279606464203,16,16,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180604,8,1
N14,7,14,18,80,0.81,0.987654320988,3.44122329143e+21,20000,29,8,0,0,2.12523828473,17.5351192881,17.3930917384,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180800,8,0
N14,7,14,18,60,0.81,0.740740740741,2.58091746857e+21,20000,22,7,1,0,1.57165289069,17.780129726,17.4818124957,18,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180801,8,0
N14,7,14,18,40,0.81,0.493827160494,1.72061164571e+21,20000,17,3,0,0,1.03391457788,18,18,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180802,8,0
N14,7,14,18,20,0.81,0.246913580247,8.60305822857e+20,20000,6,0,0,0,0.511219026685,18,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180803,8,0
N14,7,14,18,10,0.81,0.123456790123,4.30152911429e+20,20000,7,1,0,0,0.254325860137,18,18,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1180804,8,1
N14,7,14,20,80,0.81,0.987654320988,3.44122329143e+21,20000,37,7,1,0,1.93041431394,19.6789313956,19.4491564076,20,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181000,8,0
N14,7,14,20,60,0.81,0.740740740741,2.58091746857e+21,20000,29,6,0,0,1.43233964912,19.9532835473,20,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181001,8,0
N14,7,14,20,40,0.81,0.493827160494,1.72061164571e+21,20000,20,5,1,0,0.947729013678,20,20,20,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181002,8,0
N14,7,14,20,20,0.81,0.246913580247,8.60305822857e+20,20000,8,2,0,0,0.468693460117,20,20,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181003,8,1
N14,7,14,22,80,0.81,0.987654320988,3.44122329143e+21,20000,31,5,2,0,1.77821241687,21.8229192859,22,22,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181200,8,0
N14,7,14,22,60,0.81,0.740740740741,2.58091746857e+21,20000,30,4,0,0,1.31832936371,21.9984822608,21.9886169558,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181201,8,0
N14,7,14,22,40,0.81,0.493827160494,1.72061164571e+21,20000,12,2,0,0,0.872581885699,22,22,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181202,8,0
N14,7,14,22,20,0.81,0.246913580247,8.60305822857e+20,20000,11,3,0,0,0.433196416946,22,22,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181203,8,1
N14,7,14,24,80,0.81,0.987654320988,3.44122329143e+21,20000,40,11,1,0,1.64373787461,23.8870098297,24,24,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181400,8,0
N14,7,14,24,60,0.81,0.740740740741,2.58091746857e+21,20000,22,5,0,0,1.22681343013,24,24,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181401,8,0
N14,7,14,24,40,0.81,0.493827160494,1.72061164571e+21,20000,21,2,0,0,0.810741740709,24,24,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181402,8,0
N14,7,14,24,20,0.81,0.246913580247,8.60305822857e+20,20000,6,1,0,0,0.403341683264,24,24,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181403,8,1
N14,7,14,26,80,0.81,0.987654320988,3.44122329143e+21,20000,35,3,1,0,1.53445436481,26,26,26,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181600,8,0
N14,7,14,26,60,0.81,0.740740740741,2.58091746857e+21,20000,26,7,0,0,1.14665031398,26,26,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181601,8,0
N14,7,14,26,40,0.81,0.493827160494,1.72061164571e+21,20000,17,2,2,0,0.75857149847,25.1774395971,26,26,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181602,8,0
N14,7,14,26,20,0.81,0.246913580247,8.60305822857e+20,20000,9,0,0,0,0.378080091282,26,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181603,8,1
N14,7,14,28,80,0.81,0.987654320988,3.44122329143e+21,20000,22,3,0,0,1.44247344427,28,28,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181800,8,0
N14,7,14,28,60,0.81,0.740740740741,2.58091746857e+21,20000,29,5,0,0,1.07533799319,28,28,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181801,8,0
N14,7,14,28,40,0.81,0.493827160494,1.72061164571e+21,20000,17,3,0,0,0.713542698621,28,28,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181802,8,0
N14,7,14,28,20,0.81,0.246913580247,8.60305822857e+20,20000,7,3,0,0,0.354893944055,28,28,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1181803,8,1
N14,7,14,30,80,0.81,0.987654320988,3.44122329143e+21,20000,36,5,1,0,1.36013608953,30,30,30,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1182000,8,0
N14,7,14,30,60,0.81,0.740740740741,2.58091746857e+21,20000,26,6,1,0,1.01628113409,30,30,30,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1182001,8,0
N14,7,14,30,40,0.81,0.493827160494,1.72061164571e+21,20000,15,2,0,0,0.673664469864,29.0053061377,30,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1182002,8,0
N14,7,14,30,20,0.81,0.246913580247,8.60305822857e+20,20000,10,1,0,0,0.335142312814,30,30,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1182003,8,1
N14,7,14,35,80,0.81,0.987654320988,3.44122329143e+21,20000,33,5,1,0,1.19456392655,35,35,35,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1182500,8,0
N14,7,14,35,60,0.81,0.740740740741,2.58091746857e+21,20000,29,4,1,0,0.893449005042,35,35,35,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1182501,8,0
N14,7,14,35,40,0.81,0.493827160494,1.72061164571e+21,20000,14,1,1,0,0.59354210815,35,35,35,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1182502,8,0
N14,7,14,35,20,0.81,0.246913580247,8.60305822857e+20,20000,7,4,1,0,0.294911293577,35,35,35,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1182503,8,1
N14,7,14,40,80,0.81,0.987654320988,3.44122329143e+21,20000,27,6,0,0,1.07024921236,40,40,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1183000,8,0
N14,7,14,40,60,0.81,0.740740740741,2.58091746857e+21,20000,24,5,0,0,0.800134139187,40,40,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1183001,8,0
N14,7,14,40,40,0.81,0.493827160494,1.72061164571e+21,20000,17,2,1,0,0.532297512731,40,40,40,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1183002,8,0
N14,7,14,40,20,0.81,0.246913580247,8.60305822857e+20,20000,5,1,0,0,0.264831071115,40,40,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1183003,8,1
N14,7,14,45,80,0.81,0.987654320988,3.44122329143e+21,20000,28,4,1,0,0.97138406991,45,45,45,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1183500,8,0
N14,7,14,45,60,0.81,0.740740740741,2.58091746857e+21,20000,36,3,1,0,0.727310221088,45,45,45,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1183501,8,0
N14,7,14,45,40,0.81,0.493827160494,1.72061164571e+21,20000,19,4,0,0,0.483747230904,45,45,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1183502,8,0
N14,7,14,45,20,0.81,0.246913580247,8.60305822857e+20,20000,6,3,0,0,0.240441376315,45,45,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1183503,8,1
N14,7,14,50,80,0.81,0.987654320988,3.44122329143e+21,20000,38,2,5,0,0.892436569459,48.9100798454,50,50,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1184000,8,0
N14,7,14,50,60,0.81,0.740740740741,2.58091746857e+21,20000,27,3,4,0,0.669135800587,50,50,50,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1184001,8,0
N14,7,14,50,40,0.81,0.493827160494,1.72061164571e+21,20000,16,0,2,0,0.442678751406,50,0,50,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1184002,8,1
N14,7,14,55,80,0.81,0.987654320988,3.44122329143e+21,20000,31,0,6,0,0.826755426773,55,0,55,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1184500,8,0
N14,7,14,55,60,0.81,0.740740740741,2.58091746857e+21,20000,21,1,2,0,0.619534144748,55,55,55,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1184501,8,0
N14,7,14,55,40,0.81,0.493827160494,1.72061164571e+21,20000,19,0,2,0,0.411149758823,55,0,55,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1184502,8,0
N14,7,14,55,20,0.81,0.246913580247,8.60305822857e+20,20000,7,0,2,0,0.205791473552,55,0,55,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1184503,8,1
N14,7,14,60,80,0.81,0.987654320988,3.44122329143e+21,20000,27,4,1,0,0.771306388403,60,60,60,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1185000,8,0
N14,7,14,60,60,0.81,0.740740740741,2.58091746857e+21,20000,16,0,1,0,0.575962970057,60,0,60,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1185001,8,0
N14,7,14,60,40,0.81,0.493827160494,1.72061164571e+21,20000,18,0,6,0,0.383861317947,60,0,60,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1185002,8,0
N14,7,14,60,20,0.81,0.246913580247,8.60305822857e+20,20000,10,0,0,0,0.192479911334,60,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1185003,8,1
N14,7,14,65,80,0.81,0.987654320988,3.44122329143e+21,20000,20,1,0,0,0.723974018297,65,65,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1185500,8,0
N14,7,14,65,60,0.81,0.740740740741,2.58091746857e+21,20000,18,0,2,0,0.540762793288,65,0,65,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1185501,8,0
N14,7,14,65,40,0.81,0.493827160494,1.72061164571e+21,20000,10,0,1,0,0.360871251748,65,0,65,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1185502,8,1
N14,7,14,70,80,0.81,0.987654320988,3.44122329143e+21,20000,24,1,2,0,0.681038308082,70,70,70,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1186000,8,0
N14,7,14,70,60,0.81,0.740740740741,2.58091746857e+21,20000,15,0,3,0,0.511475843921,70,0,70,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1186001,8,0
N14,7,14,70,40,0.81,0.493827160494,1.72061164571e+21,20000,8,0,1,0,0.340551061679,70,0,70,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1186002,8,1
N14,7,14,75,80,0.81,0.987654320988,3.44122329143e+21,20000,19,1,0,0,0.645314986231,75,75,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1186500,8,0
N14,7,14,75,60,0.81,0.740740740741,2.58091746857e+21,20000,19,1,2,0,0.483706730522,75,75,75,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1186501,8,0
N14,7,14,75,40,0.81,0.493827160494,1.72061164571e+21,20000,15,0,2,0,0.32353918723,75,0,75,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1186502,8,1
N14,7,14,80,80,0.81,0.987654320988,3.44122329143e+21,20000,19,0,6,0,0.614658877452,80,0,80,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1187000,8,0
N14,7,14,80,60,0.81,0.740740740741,2.58091746857e+21,20000,18,0,2,0,0.461151890844,80,0,80,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1187001,8,0
N14,7,14,80,40,0.81,0.493827160494,1.72061164571e+21,20000,8,0,0,0,0.306899884481,80,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1187002,8,1
N14,7,14,85,80,0.81,0.987654320988,3.44122329143e+21,20000,18,0,2,0,0.586547739993,85,0,85,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1187500,8,0
N14,7,14,85,60,0.81,0.740740740741,2.58091746857e+21,20000,18,1,2,0,0.439828751533,85,85,85,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1187501,8,0
N14,7,14,85,40,0.81,0.493827160494,1.72061164571e+21,20000,11,1,2,0,0.292387995504,85,85,85,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1187502,8,1
N14,7,14,90,80,0.81,0.987654320988,3.44122329143e+21,20000,20,0,2,0,0.561882810944,90,0,90,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1188000,8,0
N14,7,14,90,60,0.81,0.740740740741,2.58091746857e+21,20000,10,0,1,0,0.421821693558,90,0,90,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1188001,8,1
N14,7,14,95,80,0.81,0.987654320988,3.44122329143e+21,20000,28,1,4,0,0.540334029062,95,95,95,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1188500,8,0
N14,7,14,95,60,0.81,0.740740740741,2.58091746857e+21,20000,10,0,0,0,0.40449206907,95,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1188501,8,1
N14,7,14,100,80,0.81,0.987654320988,3.44122329143e+21,20000,25,0,1,0,0.518900236799,96.7233540139,0,100,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1189000,8,0
N14,7,14,100,60,0.81,0.740740740741,2.58091746857e+21,20000,19,1,4,0,0.389408265984,100,100,100,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1189001,8,0
N14,7,14,100,40,0.81,0.493827160494,1.72061164571e+21,20000,10,0,1,0,0.260136812733,100,0,100,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1189002,8,1
N14,7,14,105,80,0.81,0.987654320988,3.44122329143e+21,20000,19,1,1,0,0.5013579159,105,105,105,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1189500,8,0
N14,7,14,105,60,0.81,0.740740740741,2.58091746857e+21,20000,14,0,0,0,0.376673326562,105,0,0,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1189501,8,1
N14,7,14,110,80,0.81,0.987654320988,3.44122329143e+21,20000,18,1,2,0,0.484117446756,110,110,110,0,QGSP_BIC_HP,$Name: geant4-11-04-patch-01 [MT]$,1190000,8,0
