replica_id,distance_D,smoothing_lambda,sigma_5_MeV_mb,sigma_5.5_MeV_mb,sigma_6_MeV_mb,sigma_7_MeV_mb,sigma_8_MeV_mb,sigma_9_MeV_mb,sigma_10_MeV_mb,sigma_11_MeV_mb,sigma_12_MeV_mb,sigma_14_MeV_mb,sigma_16_MeV_mb,sigma_18_MeV_mb,sigma_20_MeV_mb,sigma_22_MeV_mb,sigma_24_MeV_mb,sigma_26_MeV_mb,sigma_28_MeV_mb,sigma_30_MeV_mb,sigma_35_MeV_mb,sigma_40_MeV_mb,sigma_45_MeV_mb,sigma_50_MeV_mb,sigma_55_MeV_mb,sigma_60_MeV_mb,sigma_65_MeV_mb,sigma_70_MeV_mb,sigma_75_MeV_mb,sigma_80_MeV_mb,sigma_85_MeV_mb,sigma_90_MeV_mb,sigma_95_MeV_mb,sigma_100_MeV_mb,sigma_105_MeV_mb,sigma_110_MeV_mb,sigma_115_MeV_mb,sigma_120_MeV_mb,sigma_125_MeV_mb,sigma_130_MeV_mb,sigma_135_MeV_mb,sigma_140_MeV_mb,sigma_145_MeV_mb,sigma_150_MeV_mb
10,0.1341015351722064,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770388685089853,9.59838486147667,16.627562521119913,28.730979869744782,44.696506499306075,59.539203458212434,69.26166907842672,72.3735362077505,73.72684327681867,75.51793369127239,74.32097734970671,70.39203359000402,67.66005691414134,67.4865357652987,68.16399565803107,68.61835124354302,67.08355655872064,65.44227430199186,64.1189349604925,62.090325668582565,59.15366867802297,56.83278081008601,55.245582645607705,53.92641941066485,52.49449610042507,50.92049957241226,49.25801723398207,47.56479961724547,45.893826018208024,44.342398551041704,43.19522332992672,42.762352618502575
11,0.08839815359393534,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8011466869091417,8.308421087156606,15.115581448334972,26.547935771533123,41.749692792885476,56.00872306832541,65.21502158947013,68.72855926831193,70.14055446325,71.684093076447,71.57949821601036,67.34513668593189,63.240257347932065,61.822198912266074,61.46888997393506,61.57689446483274,61.68748527371453,61.3438868308466,60.07201066300075,57.44174281186954,54.16933869218442,51.75936785133092,50.25818656974745,49.16133548711064,48.041531760041956,46.79944948052975,45.442573712465084,44.08003886950518,42.833190986095616,41.81639091128391,41.16098962235125,41.00253389182444
12,0.1246115210759908,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5108819261798345,9.782403314782611,17.61464217575857,30.668220444634397,48.41813166801572,65.2832134099149,75.90760538915855,79.65319647901993,81.91458378912989,83.61879222584034,81.77757007961974,77.68662671235258,74.68414276261379,73.19389725157176,74.13235028100557,75.65890226465675,73.75749985632646,70.38965759895098,68.11160866633482,65.84957400332898,63.08454650214226,61.208530082173716,60.29418650088976,59.62264876993416,58.553658592175395,57.03520115696869,55.17367452303895,53.118274280026796,51.01416276758924,48.9882947690341,47.15377557909942,45.60796542923411
13,0.11058153653524382,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.407061545339275,9.214470899192014,16.156462241788372,27.15278944137377,41.61006673846519,56.63838324118496,67.73059551644064,72.22412844134502,74.72042778275024,74.9391063951277,73.2333673858334,70.53904634296833,68.49377326562839,66.69233529611749,64.30216166594145,63.34185150456978,63.44011750563547,63.3345372808504,62.47963490845106,60.06282782758976,56.35311229686166,53.51165914952535,51.7451039845353,50.53522241861374,49.442877160922244,48.318594915803345,47.10904771999638,45.8543335575863,44.61205761167409,43.43197802372495,42.352218155148485,41.405384038633564
14,0.22470177129565244,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9708947013740192,8.776134808498938,16.135370372640953,28.289479081422627,43.81507360194938,58.42319023870738,68.74721472441561,72.82948103054879,75.09272078773039,76.49036149861388,75.01703177761446,70.36009372527045,66.9644230953633,66.28773431267442,66.10581748034657,65.77283461920491,65.04516225081491,64.47396932141919,63.3713570157234,61.47014336130202,59.97529670380174,58.969135095644575,57.723137550948024,56.09155733434287,54.14490981346409,52.06110546938036,50.008307783972896,48.0752435078631,46.32336967979898,44.831704064381356,43.77557714444135,43.34657574299926
15,0.051222226310427964,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.496271655699684,9.282423436350332,16.417344289320813,28.526298965198514,44.53454669434952,59.87281174098648,70.45725618470838,74.28325788850522,75.929147464515,76.9715012222288,76.1352364414269,72.71951657184728,68.96731461122889,67.131232198439,67.00561454181756,67.17961599020748,66.83957693713363,66.01291789169018,63.96526314138479,60.09325678410546,56.22582836749435,54.81853359555007,54.32051661506654,53.77880618897207,52.79104677593389,51.4457903592619,49.93290152131299,48.38596838889126,46.91400992932779,45.625903502176456,44.67021049634139,44.199333406857484
16,0.09052803499811327,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871601908019798,8.704205204787984,16.0984026265276,28.137038632379245,43.888686088403624,58.97253561332654,68.3210729092171,71.06169505644655,72.65826761748549,73.84691940333862,72.9942266658932,70.39923405145595,66.48270147191249,64.34564243856552,64.6227453145269,65.43839660264715,64.47900959258696,62.27006782877792,60.32896222357232,58.93378228236221,56.89212697759617,54.751125854044666,53.00522271841513,51.58793822979146,50.344716511545386,49.14219955777264,47.88031079880498,46.546685496254426,45.149629289649255,43.70158092743366,42.23133394221499,40.76855364154002
17,0.10842806359433618,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.211594113680106,9.18251971110044,16.7156218579441,29.179073340264516,44.83918248657997,59.00441784333197,69.4161414434558,74.55666109802253,76.93510723044245,77.45610264464825,76.51902437239889,72.52830545735068,69.02955444225378,68.08424837473139,68.41756277947812,68.01806487191728,66.05022795736211,65.02174436145029,64.38362868369764,62.552044214795316,59.68162255167742,56.58453751803111,54.07080781619471,52.14739188553329,50.641566218656365,49.37904755561249,48.227767160468176,47.18392836156688,46.27216207862513,45.52296013761618,44.996301846704355,44.75903071379979
18,0.12920328513498117,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.329353335357145,9.063539398349212,16.19968507392102,28.289524570514203,44.52454139778364,60.04444315540924,69.65373609474682,73.10706930100135,75.17517421295207,76.18197681479836,74.81547452005202,71.30122396983488,67.76437368364469,65.15328579374192,63.11162450938612,62.81720645141889,63.671537582237356,63.94009427697885,62.21964362163607,58.472205179112066,54.61341640372057,52.607753771597224,51.64179944468375,50.94255153790241,50.05426805587239,48.974119370961645,47.792703454267254,46.54752932733784,45.261624293702305,43.909931831001145,42.293993391549655,40.207370068631505
19,0.06588043196911661,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.084375468343751,9.155803874026015,16.790584480864425,29.011680087790932,44.71284493670147,60.55349567531731,71.84573486606106,75.4628302391927,76.09635966969883,77.99667598638786,77.728641376475,73.90618479224828,70.20679781409832,68.24573626311613,67.14782170593755,66.90424364096688,67.12137269335098,66.39443582142052,64.37712422163526,61.218142044076124,57.872625565738765,55.91598148628369,54.823981121364525,53.93086469680831,52.813944865806995,51.50191529443324,50.113981205941606,48.716187131524684,47.35720350135643,46.10712652266819,45.13464716821015,44.62265658861109
20,0.10354617938191994,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.362177856117466,9.839293679779765,18.387622528580234,32.414215611505206,49.994827863014514,65.67074069866139,76.76064452922212,81.54120687470228,84.23898406552632,85.00148038660534,84.05878616241031,80.02879021968283,76.02574463680035,73.70121286972177,73.05155770325557,73.03295170876738,72.28421317154654,71.46629968820089,70.07062416185985,67.31223319623481,63.878049146183955,60.78183858073653,58.43437290263895,56.60048895838453,55.00401809604098,53.579821816038,52.302975992002985,51.112609378047495,49.94347731280056,48.75159972077642,47.55914499811954,46.40117934591891
21,0.15363789252747279,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452822583746096,8.975678626930014,15.691214802944609,27.386534369347704,43.68636359628965,59.67688297519082,69.8328430568965,72.7686773763693,73.5711463607371,74.70471700901032,73.92722452305027,70.64491223172253,66.42972102688222,63.60027358726589,63.36646144722578,64.66701094065489,64.79634472209577,63.73800162088672,61.53441957109486,57.943977068044234,54.508584918886534,52.46223972499545,51.03606840043023,49.87007896660008,48.84418562565745,47.87599462082708,46.90644851081389,45.922748120379424,44.92302434993516,43.85788334823249,42.4987605458793,40.60644392794891
22,0.07230392270755952,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189586202482976,10.458726359710262,17.87072786814937,30.351853421569345,47.45536000905998,64.26765128525317,75.10106604891274,78.86987415886635,80.75378756535845,82.5608206887472,80.94677207525517,77.02065578081512,74.34437604298833,72.51477017603784,71.46666321327162,71.3646384019113,71.36892153268347,71.39919726116061,69.3363292971977,65.2020572628508,61.87742836272602,59.921762542946105,58.549220288301726,57.293223027107494,55.88293611858861,54.26497874090512,52.4686726682815,50.63011871263143,48.89439153769185,47.42774299211929,46.537471617641,46.56013128956179
23,0.1647595619518813,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.239999170888856,8.877466306152014,15.668435763650171,27.120383894573337,43.15557458357092,59.32069349922434,69.91807522242331,74.32852501338041,77.36102145566205,78.20363707987144,77.21084769768787,73.93469662988616,69.40280367132925,67.1834607656111,66.41063231383771,65.90485300740616,64.6464433539006,63.7356305601977,62.983268037946246,60.8721288866396,57.718925101019735,55.303806386841586,53.863547662826285,52.875165643829035,51.86240757376177,50.717531532934764,49.43591932442372,48.064024587955316,46.65633578870944,45.25700720736018,43.88731066247448,42.56144134383509
24,0.1177392935576793,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711146986617084,9.979137050023624,17.609488381994513,29.87176380377665,45.65464653494564,61.066340200593686,71.1339334736229,75.3861620558303,78.42504877268469,79.25937281132288,77.87971400950143,74.13287503173714,70.33387622721166,69.0164007745994,69.77659098412394,71.58371218357442,71.43432812041462,69.62733409209314,67.41977105573815,64.65035622929014,60.94877844389556,58.04652582842808,56.205161487065475,54.91442588967506,53.713289262577774,52.447382775757475,51.05937104470461,49.57153702338549,48.022495639039434,46.48730993817377,45.18819700603672,44.36220970053005
25,0.1521577389640147,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.567240872268336,7.440885106670794,13.231260134773695,23.107018814258346,36.028491180846935,48.166530374655565,56.0671578663237,58.761034684121796,60.390832668735996,61.33651676311212,60.55247011150729,57.68056973261759,55.39299660410769,54.84222238061177,53.64315773459727,52.070453936148745,51.391483296413554,50.76885176899022,49.483240179456295,47.6969094916495,45.466029225922604,43.23639717201481,41.700183020388565,40.701218647790306,39.93154348133692,39.234439920235694,38.51578867403349,37.77228156032914,37.02128341767502,36.24842016653153,35.322803766234024,34.1000424487389
26,0.14723251118030425,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.585320205567045,9.256948696995368,16.15211550123588,28.04432802094286,44.4597693004197,61.083691958380356,72.27212532415021,75.78836883360424,77.05051549337932,78.75788085166995,78.25124828135806,74.15097354832348,70.01917049221777,68.28676468618852,67.26285575678902,66.65190020544637,65.81044776283127,65.09746231749293,63.564393443915606,60.97411028039579,58.547655972312995,56.836360094620225,55.60876815740721,54.538277266330695,53.37903155509235,52.105114248398365,50.753377269548565,49.40108633314747,48.127975310709964,47.005844647593186,46.10219339017953,45.48114638247026
27,0.16093227202994836,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164839259430504,9.093124257836745,16.730115634469747,29.693726048066488,46.53040895153369,61.70222077949274,71.1567692053536,75.31744994082258,78.46803498939141,79.30435775163284,78.33852692261638,73.79801273469297,69.25264872298595,68.32002679445304,69.39668533926788,70.05957828922111,69.18997427370226,68.32506801823492,67.4209476598661,64.78574770378226,60.78132424728055,57.66927787874812,55.5419472886188,53.88107796213739,52.295232825769794,50.718198459703416,49.16718716262166,47.69005506055565,46.33645070048247,45.1900834112017,44.48482855846513,44.487166808387094
28,0.13948351649809385,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9109794125864616,8.681858456587845,15.872820546138213,27.231715170374486,41.207621773608565,54.45996462485131,64.53807509780054,69.10159048100492,70.48584350490825,70.61655482974693,69.47789921162321,65.94933961327531,62.99609329019691,62.337522601494484,62.726880883578,62.235831293294666,59.80083650885883,58.71687628169582,58.9335631220817,57.70497785857696,54.40381995792386,51.24417757850976,49.14955337877645,47.75677419813758,46.61168048010323,45.50104592638445,44.31407818214218,43.09207145624796,41.90634554785033,40.82628681180086,39.937492513483186,39.324790392151854
