replica_id,distance_D,smoothing_lambda,sigma_5_MeV_mb,sigma_5.5_MeV_mb,sigma_6_MeV_mb,sigma_7_MeV_mb,sigma_8_MeV_mb,sigma_9_MeV_mb,sigma_10_MeV_mb,sigma_11_MeV_mb,sigma_12_MeV_mb,sigma_14_MeV_mb,sigma_16_MeV_mb,sigma_18_MeV_mb,sigma_20_MeV_mb,sigma_22_MeV_mb,sigma_24_MeV_mb,sigma_26_MeV_mb,sigma_28_MeV_mb,sigma_30_MeV_mb,sigma_35_MeV_mb,sigma_40_MeV_mb,sigma_45_MeV_mb,sigma_50_MeV_mb,sigma_55_MeV_mb,sigma_60_MeV_mb,sigma_65_MeV_mb,sigma_70_MeV_mb,sigma_75_MeV_mb,sigma_80_MeV_mb,sigma_85_MeV_mb,sigma_90_MeV_mb,sigma_95_MeV_mb,sigma_100_MeV_mb,sigma_105_MeV_mb,sigma_110_MeV_mb,sigma_115_MeV_mb,sigma_120_MeV_mb,sigma_125_MeV_mb,sigma_130_MeV_mb,sigma_135_MeV_mb,sigma_140_MeV_mb,sigma_145_MeV_mb,sigma_150_MeV_mb
893,0.10327610868846832,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188541083199546,3.456172226014586,5.68519298231448,13.245227277178653,21.9205762270657,25.547802802496474,24.953756785505067,23.13746310806985,21.441870475184047,20.109302713957288,19.278021683378796,18.58540377161826,18.034444445814525,17.59123228142696,16.96448351268171,16.146340690506285,15.579243628657494,15.17429700012523,14.848699688362197,14.572717522208384,14.349735996507292,14.187772379962157,14.083617768761288,14.031780655177881,14.02537381136186,14.050385926886385,14.090976138583367
894,0.12770620254047182,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2317642261725352,3.3017540842926096,5.22338823855791,11.872019751647365,20.176225815859425,24.13377960277793,23.16727913182137,21.017830782968474,19.509949749393318,18.60538901096076,18.085013229172926,17.391265618540146,16.688907239193693,16.24222395127502,15.905351815560621,15.38042562571142,14.768693601329801,14.256065101780864,13.865586011426016,13.580832965462758,13.381169469376616,13.247602725068006,13.166800645173204,13.127240440787196,13.109357025468908,13.06010089288801,12.91895663247746
895,0.15585097593623473,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181877662772565,2.38836065437042,3.7243083872077634,8.431105591712184,14.395059261970271,17.08421426325392,16.469928562919375,15.436934277868923,14.367298694176995,13.132427136600649,12.290918966560922,11.923502156842755,11.748153459062733,11.531603757908806,11.16032855803789,10.676845620302021,10.380611316219111,10.185602643890157,10.031190202314933,9.89676095924526,9.774206289608896,9.658586161312604,9.54555556195806,9.430934223201334,9.30425922071179,9.130647854113253,8.872229435830096
896,0.11105761837999331,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0935249601086086,2.8436617902581345,4.48338547771373,10.146315442267758,16.931938478683954,20.150022406362208,19.645649337763817,18.208846425526644,16.93403599102652,15.792231075227175,14.90905837402512,14.462857491510619,14.366866889476105,14.10222560607307,13.26035095998524,12.207414835797318,11.691709516302653,11.541841964431399,11.520559151981502,11.473502438839825,11.388777830533883,11.289069564122848,11.194879174757265,11.125518339864522,11.096918237065914,11.113695379982317,11.178040612957252
897,0.2792178989162515,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5924288427341222,4.204706142022368,6.610870760115325,14.632722039204447,24.146309057122554,28.518621204634403,27.745962579647205,25.940716325863495,24.308705131806242,22.857182347034268,21.725371160401593,20.672780778783057,19.82107241793321,19.05611653935179,18.25294498767183,17.46541790487874,17.017549589032004,16.744892259784155,16.56941648538914,16.47323938041929,16.4392617607545,16.44803851069783,16.469045989238335,16.46864423325109,16.38699063753278,16.06379760563308,15.33440797072161
898,0.19264084890435632,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258888491290462,2.4094777073224405,3.8029101431927614,8.645679764944017,14.441018837316951,17.047765879518384,16.66124966127715,15.445506483174752,14.09468403946914,13.108126015497211,12.527556467619636,11.95903443283895,11.554538264696426,11.418571881973612,11.408438280813657,11.255029803993356,10.889629465633762,10.486659219872779,10.132624184678834,9.861979184885094,9.661894283667891,9.512814378156797,9.405771450137102,9.334741061495196,9.298948199669253,9.317119348693941,9.413646226272263
899,0.09280876595761665,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203877660099144,3.3923853664400565,5.556053933259893,12.921994022295097,21.25152374313011,25.01515042490137,24.72648897101326,23.042028431321583,21.183020355112813,19.730993404506286,18.739731102800235,17.963147897607456,17.44849039767325,17.055455133427174,16.48819209460257,15.76982604571241,15.310710424392232,15.011617575520289,14.763211014409933,14.511774382164896,14.269143009608984,14.058538055990457,13.890452925105675,13.77210885195299,13.700947411490914,13.635929113009768,13.527181146544402
900,0.07286747680143404,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2244849977217889,3.3879293935280352,5.427029391863382,12.147147212146502,19.877538224208,23.365848820795915,22.89143051799867,21.375010804265273,19.633085149006156,18.240951255520233,17.6487106955891,17.100450339697502,16.54835401119951,16.106104154195695,15.499253825535122,14.63351580325706,14.066707400474499,13.79828250557343,13.659733005919291,13.523056961919481,13.385789652432534,13.269812845685019,13.1754051322941,13.097559295685024,13.013055744746492,12.827247262405322,12.434954268413998
901,0.10116682146071797,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590201625037988,2.5081451718800314,3.960968233738012,8.942556299368128,15.004686984721966,17.857714834255024,17.432739386391095,16.230273828761824,15.105936082374187,14.160192188477517,13.542936509995242,13.041936685869517,12.69335484199545,12.540473856524233,12.331153505416992,11.774907956075399,11.190945324538507,10.787929265132943,10.530228911301203,10.352238807879901,10.216014987178832,10.096401360924279,9.989588967647652,9.896797047077351,9.807894604787869,9.668795073893229,9.41815301891628
902,0.14460860759722033,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760407458556893,2.3356751933015425,3.712943449729442,8.477333198100759,14.357888083881114,17.065814062057513,16.528093762357138,15.155253520468447,13.686070314484931,12.651297057934844,12.400467372040287,12.409209233119649,12.221794111398774,11.712012102112018,11.13696708235587,10.649531164355801,10.276082560045513,10.01170482784506,9.83227752921482,9.71171749149338,9.624707893727615,9.549505876942126,9.475952965390947,9.39676355313291,9.287928252008477,9.060784538691225,8.622823029802495
