channel_id,target,residual,threshold_MeV,energy_MeV,sigma_mb
p_O16_x_O15,O16,O15,14.29,42.76293823038397,74.6759585566978
p_O16_x_O15,O16,O15,14.29,43.00500834724541,74.60283707925532
p_O16_x_O15,O16,O15,14.29,43.24707846410684,74.53258458497359
p_O16_x_O15,O16,O15,14.29,43.48914858096828,74.45036337872966
p_O16_x_O15,O16,O15,14.29,43.73121869782972,74.36343937645216
p_O16_x_O15,O16,O15,14.29,43.97328881469115,74.27574285803132
p_O16_x_O15,O16,O15,14.29,44.215358931552586,74.18078254340449
p_O16_x_O15,O16,O15,14.29,44.45742904841402,74.0819031144006
p_O16_x_O15,O16,O15,14.29,44.69949916527546,73.97393087412064
p_O16_x_O15,O16,O15,14.29,44.941569282136896,73.85119910837955
p_O16_x_O15,O16,O15,14.29,45.18363939899833,73.7411001803052
p_O16_x_O15,O16,O15,14.29,45.425709515859765,73.63016057691001
p_O16_x_O15,O16,O15,14.29,45.6677796327212,73.49596698707957
p_O16_x_O15,O16,O15,14.29,45.90984974958264,73.35024902761725
p_O16_x_O15,O16,O15,14.29,46.151919866444075,73.19192518521706
p_O16_x_O15,O16,O15,14.29,46.39398998330551,73.04587759773781
p_O16_x_O15,O16,O15,14.29,46.636060100166944,72.87748244306833
p_O16_x_O15,O16,O15,14.29,46.87813021702838,72.71832181343899
p_O16_x_O15,O16,O15,14.29,47.12020033388982,72.54878438374703
p_O16_x_O15,O16,O15,14.29,47.362270450751254,72.38688017753188
p_O16_x_O15,O16,O15,14.29,47.60434056761269,72.22332875631638
p_O16_x_O15,O16,O15,14.29,47.84641068447412,72.04917161061543
p_O16_x_O15,O16,O15,14.29,48.08848080133556,71.87936014668938
p_O16_x_O15,O16,O15,14.29,48.330550918197,71.70984624685207
p_O16_x_O15,O16,O15,14.29,48.57262103505843,71.53988120119054
p_O16_x_O15,O16,O15,14.29,48.81469115191987,71.38645934397658
p_O16_x_O15,O16,O15,14.29,49.0567612687813,71.21663254342698
p_O16_x_O15,O16,O15,14.29,49.298831385642735,71.05645317727564
p_O16_x_O15,O16,O15,14.29,49.54090150250418,70.87780357828919
p_O16_x_O15,O16,O15,14.29,49.78297161936561,70.70535066477495
p_O16_x_O15,O16,O15,14.29,50.025041736227045,70.55561901134554
p_O16_x_O15,O16,O15,14.29,50.26711185308848,70.40335421051054
p_O16_x_O15,O16,O15,14.29,50.509181969949914,70.22881898929442
p_O16_x_O15,O16,O15,14.29,50.751252086811355,70.076904423945
p_O16_x_O15,O16,O15,14.29,50.99332220367279,69.91132498692282
p_O16_x_O15,O16,O15,14.29,51.235392320534224,69.76125906846761
p_O16_x_O15,O16,O15,14.29,51.47746243739566,69.61991359060512
p_O16_x_O15,O16,O15,14.29,51.71953255425709,69.46492797188566
p_O16_x_O15,O16,O15,14.29,51.961602671118534,69.31662769258998
p_O16_x_O15,O16,O15,14.29,52.20367278797997,69.15929181145825
p_O16_x_O15,O16,O15,14.29,52.4457429048414,69.01550899668545
p_O16_x_O15,O16,O15,14.29,52.68781302170284,68.8862382701044
p_O16_x_O15,O16,O15,14.29,52.92988313856427,68.74141593821757
p_O16_x_O15,O16,O15,14.29,53.17195325542571,68.6099445365945
p_O16_x_O15,O16,O15,14.29,53.41402337228715,68.4648087894902
p_O16_x_O15,O16,O15,14.29,53.65609348914858,68.34230538829081
p_O16_x_O15,O16,O15,14.29,53.898163606010016,68.23139852095564
p_O16_x_O15,O16,O15,14.29,54.14023372287145,68.12382069777816
p_O16_x_O15,O16,O15,14.29,54.38230383973289,68.01632080656188
p_O16_x_O15,O16,O15,14.29,54.624373956594326,67.90756581138496
p_O16_x_O15,O16,O15,14.29,54.86644407345576,67.81323785978387
p_O16_x_O15,O16,O15,14.29,55.108514190317194,67.72276562575001
p_O16_x_O15,O16,O15,14.29,55.35058430717863,67.63074691479662
p_O16_x_O15,O16,O15,14.29,55.59265442404007,67.55142179360456
p_O16_x_O15,O16,O15,14.29,55.834724540901504,67.47425098519611
p_O16_x_O15,O16,O15,14.29,56.07679465776294,67.3880441832132
p_O16_x_O15,O16,O15,14.29,56.31886477462437,67.29502649002292
p_O16_x_O15,O16,O15,14.29,56.56093489148581,67.22125258166781
p_O16_x_O15,O16,O15,14.29,56.80300500834725,67.15519777236962
p_O16_x_O15,O16,O15,14.29,57.04507512520868,67.0924226358328
p_O16_x_O15,O16,O15,14.29,57.28714524207012,67.04042636812855
p_O16_x_O15,O16,O15,14.29,57.52921535893155,66.98032001142198
p_O16_x_O15,O16,O15,14.29,57.771285475792986,66.931171820093
p_O16_x_O15,O16,O15,14.29,58.01335559265443,66.87725125296771
p_O16_x_O15,O16,O15,14.29,58.25542570951586,66.83933111011277
p_O16_x_O15,O16,O15,14.29,58.497495826377296,66.7868731382538
p_O16_x_O15,O16,O15,14.29,58.73956594323873,66.74150632603241
p_O16_x_O15,O16,O15,14.29,58.981636060100165,66.68704608973002
p_O16_x_O15,O16,O15,14.29,59.223706176961606,66.6409036517777
p_O16_x_O15,O16,O15,14.29,59.46577629382304,66.61104631270443
p_O16_x_O15,O16,O15,14.29,59.707846410684475,66.54702938621375
p_O16_x_O15,O16,O15,14.29,59.94991652754591,66.5063616288453
p_O16_x_O15,O16,O15,14.29,60.19198664440734,66.49308095693631
p_O16_x_O15,O16,O15,14.29,60.434056761268785,66.4349378593069
p_O16_x_O15,O16,O15,14.29,60.67612687813022,66.39984279003693
p_O16_x_O15,O16,O15,14.29,60.91819699499165,66.35937188515516
p_O16_x_O15,O16,O15,14.29,61.16026711185309,66.3353913808799
p_O16_x_O15,O16,O15,14.29,61.40233722871452,66.29288465536013
p_O16_x_O15,O16,O15,14.29,61.64440734557597,66.27156773201872
p_O16_x_O15,O16,O15,14.29,61.8864774624374,66.27167611784293
p_O16_x_O15,O16,O15,14.29,62.12854757929883,66.23845340446333
p_O16_x_O15,O16,O15,14.29,62.37061769616027,66.20251728025221
p_O16_x_O15,O16,O15,14.29,62.6126878130217,66.17635752606586
p_O16_x_O15,O16,O15,14.29,62.85475792988314,66.13270252079025
p_O16_x_O15,O16,O15,14.29,63.09682804674458,66.1060442657145
p_O16_x_O15,O16,O15,14.29,63.33889816360601,66.08404394388961
p_O16_x_O15,O16,O15,14.29,63.580968280467445,66.05601313320541
p_O16_x_O15,O16,O15,14.29,63.82303839732888,66.02411358155996
p_O16_x_O15,O16,O15,14.29,64.06510851419031,66.01458129465287
p_O16_x_O15,O16,O15,14.29,64.30717863105176,65.99614399148429
p_O16_x_O15,O16,O15,14.29,64.5492487479132,65.9635119832377
p_O16_x_O15,O16,O15,14.29,64.79131886477462,65.94871321984506
p_O16_x_O15,O16,O15,14.29,65.03338898163605,65.92596534311284
p_O16_x_O15,O16,O15,14.29,65.27545909849749,65.9218928736095
p_O16_x_O15,O16,O15,14.29,65.51752921535893,65.9099551275931
p_O16_x_O15,O16,O15,14.29,65.75959933222038,65.892455800293
p_O16_x_O15,O16,O15,14.29,66.0016694490818,65.8821650358326
p_O16_x_O15,O16,O15,14.29,66.24373956594323,65.85734127581034
p_O16_x_O15,O16,O15,14.29,66.48580968280467,65.83932359682669
p_O16_x_O15,O16,O15,14.29,66.72787979966611,65.82642009746594
p_O16_x_O15,O16,O15,14.29,66.96994991652755,65.84078745569195
p_O16_x_O15,O16,O15,14.29,67.21202003338898,65.81888504808023
p_O16_x_O15,O16,O15,14.29,67.45409015025041,65.80369010669187
p_O16_x_O15,O16,O15,14.29,67.69616026711185,65.78729636152357
p_O16_x_O15,O16,O15,14.29,67.93823038397329,65.76425347495683
p_O16_x_O15,O16,O15,14.29,68.18030050083473,65.72665438623605
p_O16_x_O15,O16,O15,14.29,68.42237061769616,65.692155349535
p_O16_x_O15,O16,O15,14.29,68.66444073455759,65.66386815900458
p_O16_x_O15,O16,O15,14.29,68.90651085141903,65.63757688853016
p_O16_x_O15,O16,O15,14.29,69.14858096828047,65.6213678371543
p_O16_x_O15,O16,O15,14.29,69.3906510851419,65.60421282663665
p_O16_x_O15,O16,O15,14.29,69.63272120200334,65.58464348607095
p_O16_x_O15,O16,O15,14.29,69.87479131886478,65.56428096024797
p_O16_x_O15,O16,O15,14.29,70.11686143572621,65.52633849572553
p_O16_x_O15,O16,O15,14.29,70.35893155258765,65.4776763130613
p_O16_x_O15,O16,O15,14.29,70.60100166944908,65.42531791604725
p_O16_x_O15,O16,O15,14.29,70.84307178631052,65.39006341833783
p_O16_x_O15,O16,O15,14.29,71.08514190317196,65.33968761367743
p_O16_x_O15,O16,O15,14.29,71.32721202003339,65.317693362227
p_O16_x_O15,O16,O15,14.29,71.56928213689483,65.26115340731153
p_O16_x_O15,O16,O15,14.29,71.81135225375625,65.18726962463437
p_O16_x_O15,O16,O15,14.29,72.0534223706177,65.13626278436806
p_O16_x_O15,O16,O15,14.29,72.29549248747914,65.08350927596717
p_O16_x_O15,O16,O15,14.29,72.53756260434056,65.02279266770148
p_O16_x_O15,O16,O15,14.29,72.779632721202,64.97690247426625
p_O16_x_O15,O16,O15,14.29,73.02170283806343,64.93513020502161
p_O16_x_O15,O16,O15,14.29,73.26377295492487,64.86183633658126
p_O16_x_O15,O16,O15,14.29,73.50584307178632,64.81813710674786
p_O16_x_O15,O16,O15,14.29,73.74791318864774,64.72530334199699
p_O16_x_O15,O16,O15,14.29,73.98998330550918,64.65748208039486
p_O16_x_O15,O16,O15,14.29,74.23205342237061,64.58613279916469
p_O16_x_O15,O16,O15,14.29,74.47412353923205,64.52055847836971
p_O16_x_O15,O16,O15,14.29,74.7161936560935,64.48218693056639
p_O16_x_O15,O16,O15,14.29,74.95826377295492,64.43491677989061
p_O16_x_O15,O16,O15,14.29,75.20033388981636,64.37355725328847
p_O16_x_O15,O16,O15,14.29,75.44240400667779,64.32029405248304
p_O16_x_O15,O16,O15,14.29,75.68447412353923,64.26609514634762
p_O16_x_O15,O16,O15,14.29,75.92654424040067,64.2320159322135
p_O16_x_O15,O16,O15,14.29,76.1686143572621,64.18249181262551
p_O16_x_O15,O16,O15,14.29,76.41068447412354,64.11252190923437
p_O16_x_O15,O16,O15,14.29,76.65275459098497,64.06250296009125
p_O16_x_O15,O16,O15,14.29,76.89482470784641,64.02015951632738
p_O16_x_O15,O16,O15,14.29,77.13689482470785,63.983262428369194
p_O16_x_O15,O16,O15,14.29,77.37896494156928,63.931451434201065
p_O16_x_O15,O16,O15,14.29,77.62103505843072,63.89010042711939
p_O16_x_O15,O16,O15,14.29,77.86310517529215,63.839295053253025
p_O16_x_O15,O16,O15,14.29,78.10517529215359,63.78901435906053
p_O16_x_O15,O16,O15,14.29,78.34724540901503,63.73467577867908
p_O16_x_O15,O16,O15,14.29,78.58931552587646,63.67352160642052
p_O16_x_O15,O16,O15,14.29,78.8313856427379,63.620543224560194
p_O16_x_O15,O16,O15,14.29,79.07345575959933,63.58085603811245
p_O16_x_O15,O16,O15,14.29,79.31552587646077,63.525168599772854
p_O16_x_O15,O16,O15,14.29,79.55759599332221,63.47591477220881
p_O16_x_O15,O16,O15,14.29,79.79966611018364,63.44103293444225
p_O16_x_O15,O16,O15,14.29,80.04173622704508,63.391375378625426
p_O16_x_O15,O16,O15,14.29,80.2838063439065,63.333516296582545
p_O16_x_O15,O16,O15,14.29,80.52587646076795,63.28900089755621
p_O16_x_O15,O16,O15,14.29,80.76794657762939,63.233158847832385
p_O16_x_O15,O16,O15,14.29,81.01001669449082,63.17761025610709
p_O16_x_O15,O16,O15,14.29,81.25208681135226,63.14544906602026
p_O16_x_O15,O16,O15,14.29,81.49415692821368,63.09462712669016
p_O16_x_O15,O16,O15,14.29,81.73622704507513,63.04411429523819
p_O16_x_O15,O16,O15,14.29,81.97829716193657,62.973829201376326
p_O16_x_O15,O16,O15,14.29,82.220367278798,62.90387052626206
p_O16_x_O15,O16,O15,14.29,82.46243739565944,62.83389976876791
p_O16_x_O15,O16,O15,14.29,82.70450751252086,62.771492689041104
p_O16_x_O15,O16,O15,14.29,82.9465776293823,62.709142757662136
p_O16_x_O15,O16,O15,14.29,83.18864774624375,62.65305871449672
p_O16_x_O15,O16,O15,14.29,83.43071786310517,62.571001718175
p_O16_x_O15,O16,O15,14.29,83.67278797996661,62.482622832136144
p_O16_x_O15,O16,O15,14.29,83.91485809682804,62.41207380316112
p_O16_x_O15,O16,O15,14.29,84.15692821368948,62.35069186767154
p_O16_x_O15,O16,O15,14.29,84.39899833055092,62.25100032409499
p_O16_x_O15,O16,O15,14.29,84.64106844741235,62.17531685792545
p_O16_x_O15,O16,O15,14.29,84.88313856427379,62.0692364768618
p_O16_x_O15,O16,O15,14.29,85.12520868113522,61.96251306261547
p_O16_x_O15,O16,O15,14.29,85.36727879799666,61.861466272752935
p_O16_x_O15,O16,O15,14.29,85.6093489148581,61.763066759810016
p_O16_x_O15,O16,O15,14.29,85.85141903171953,61.6517241052922
p_O16_x_O15,O16,O15,14.29,86.09348914858097,61.53108420285538
p_O16_x_O15,O16,O15,14.29,86.3355592654424,61.42446316998485
p_O16_x_O15,O16,O15,14.29,86.57762938230384,61.32044757910436
p_O16_x_O15,O16,O15,14.29,86.81969949916528,61.19412851420089
p_O16_x_O15,O16,O15,14.29,87.06176961602671,61.062576140154746
p_O16_x_O15,O16,O15,14.29,87.30383973288815,60.96699214943436
p_O16_x_O15,O16,O15,14.29,87.54590984974958,60.851504549667546
p_O16_x_O15,O16,O15,14.29,87.78797996661102,60.7213664880065
p_O16_x_O15,O16,O15,14.29,88.03005008347246,60.595268611010326
p_O16_x_O15,O16,O15,14.29,88.27212020033389,60.47048354558548
p_O16_x_O15,O16,O15,14.29,88.51419031719533,60.332726997328145
p_O16_x_O15,O16,O15,14.29,88.75626043405676,60.21136228904446
p_O16_x_O15,O16,O15,14.29,88.9983305509182,60.06914496379173
p_O16_x_O15,O16,O15,14.29,89.24040066777964,59.920551223753975
p_O16_x_O15,O16,O15,14.29,89.48247078464107,59.78198661510738
p_O16_x_O15,O16,O15,14.29,89.72454090150251,59.657166345784255
p_O16_x_O15,O16,O15,14.29,89.96661101836393,59.51078870673773
p_O16_x_O15,O16,O15,14.29,90.20868113522538,59.357712353924185
p_O16_x_O15,O16,O15,14.29,90.45075125208682,59.21233081643601
p_O16_x_O15,O16,O15,14.29,90.69282136894824,59.07224159944147
p_O16_x_O15,O16,O15,14.29,90.93489148580969,58.91425885657295
p_O16_x_O15,O16,O15,14.29,91.17696160267111,58.75315561104924
p_O16_x_O15,O16,O15,14.29,91.41903171953255,58.600168075877306
p_O16_x_O15,O16,O15,14.29,91.661101836394,58.444916086269345
p_O16_x_O15,O16,O15,14.29,91.90317195325542,58.2928408469072
p_O16_x_O15,O16,O15,14.29,92.14524207011686,58.1562061799116
p_O16_x_O15,O16,O15,14.29,92.38731218697828,58.01680737645253
p_O16_x_O15,O16,O15,14.29,92.62938230383972,57.865101090115445
p_O16_x_O15,O16,O15,14.29,92.87145242070116,57.7156624744424
p_O16_x_O15,O16,O15,14.29,93.1135225375626,57.56746464498866
p_O16_x_O15,O16,O15,14.29,93.35559265442404,57.43164302388652
p_O16_x_O15,O16,O15,14.29,93.59766277128548,57.27003227825243
p_O16_x_O15,O16,O15,14.29,93.83973288814693,57.124058075280885
p_O16_x_O15,O16,O15,14.29,94.08180300500835,56.998282115058856
p_O16_x_O15,O16,O15,14.29,94.32387312186978,56.856107493455255
p_O16_x_O15,O16,O15,14.29,94.56594323873122,56.7201684121912
p_O16_x_O15,O16,O15,14.29,94.80801335559264,56.58214161827448
p_O16_x_O15,O16,O15,14.29,95.05008347245408,56.43753752323951
p_O16_x_O15,O16,O15,14.29,95.29215358931552,56.295083297695555
p_O16_x_O15,O16,O15,14.29,95.53422370617696,56.17994654278552
p_O16_x_O15,O16,O15,14.29,95.7762938230384,56.05200356438945
p_O16_x_O15,O16,O15,14.29,96.01836393989984,55.943178888138696
p_O16_x_O15,O16,O15,14.29,96.26043405676128,55.808065581497566
p_O16_x_O15,O16,O15,14.29,96.50250417362273,55.684989104282224
p_O16_x_O15,O16,O15,14.29,96.74457429048414,55.55784263209074
p_O16_x_O15,O16,O15,14.29,96.98664440734558,55.45331701292483
p_O16_x_O15,O16,O15,14.29,97.228714524207,55.35296956116127
p_O16_x_O15,O16,O15,14.29,97.47078464106843,55.24005348085834
p_O16_x_O15,O16,O15,14.29,97.71285475792988,55.134915125345394
p_O16_x_O15,O16,O15,14.29,97.95492487479132,55.03009135447348
p_O16_x_O15,O16,O15,14.29,98.19699499165276,54.94059909752818
p_O16_x_O15,O16,O15,14.29,98.4390651085142,54.85038630188931
p_O16_x_O15,O16,O15,14.29,98.68113522537564,54.75869357742248
p_O16_x_O15,O16,O15,14.29,98.92320534223708,54.66574117839123
p_O16_x_O15,O16,O15,14.29,99.1652754590985,54.5492300666445
p_O16_x_O15,O16,O15,14.29,99.40734557595994,54.44926268179253
p_O16_x_O15,O16,O15,14.29,99.64941569282136,54.36396613627244
p_O16_x_O15,O16,O15,14.29,99.8914858096828,54.26973407512343
p_O16_x_O15,O16,O15,14.29,100.13355592654425,54.18385768504331
p_O16_x_O15,O16,O15,14.29,100.37562604340567,54.0784409489802
p_O16_x_O15,O16,O15,14.29,100.61769616026712,53.98817542133415
p_O16_x_O15,O16,O15,14.29,100.85976627712854,53.8983675930135
p_O16_x_O15,O16,O15,14.29,101.10183639398998,53.8152072588343
p_O16_x_O15,O16,O15,14.29,101.34390651085144,53.73508587234991
p_O16_x_O15,O16,O15,14.29,101.58597662771284,53.666465343552886
p_O16_x_O15,O16,O15,14.29,101.8280467445743,53.591684366138985
p_O16_x_O15,O16,O15,14.29,102.07011686143572,53.52304926244051
p_O16_x_O15,O16,O15,14.29,102.31218697829716,53.455805559735445
p_O16_x_O15,O16,O15,14.29,102.5542570951586,53.37401328248731
p_O16_x_O15,O16,O15,14.29,102.79632721202005,53.30647780235573
p_O16_x_O15,O16,O15,14.29,103.03839732888147,53.23706532815613
p_O16_x_O15,O16,O15,14.29,103.2804674457429,53.16147311122263
p_O16_x_O15,O16,O15,14.29,103.52253756260434,53.11282799736048
p_O16_x_O15,O16,O15,14.29,103.76460767946578,53.041062662663784
p_O16_x_O15,O16,O15,14.29,104.0066777963272,52.96329569908275
p_O16_x_O15,O16,O15,14.29,104.24874791318864,52.90379194127812
p_O16_x_O15,O16,O15,14.29,104.49081803005008,52.84293074489426
p_O16_x_O15,O16,O15,14.29,104.73288814691152,52.77793592718823
p_O16_x_O15,O16,O15,14.29,104.97495826377296,52.723792163251446
p_O16_x_O15,O16,O15,14.29,105.2170283806344,52.67281519775272
p_O16_x_O15,O16,O15,14.29,105.45909849749584,52.61060063373267
p_O16_x_O15,O16,O15,14.29,105.70116861435726,52.5542468308652
p_O16_x_O15,O16,O15,14.29,105.9432387312187,52.49016736823895
p_O16_x_O15,O16,O15,14.29,106.18530884808014,52.433105436020504
p_O16_x_O15,O16,O15,14.29,106.42737896494155,52.36838525999414
p_O16_x_O15,O16,O15,14.29,106.669449081803,52.31062418752583
p_O16_x_O15,O16,O15,14.29,106.91151919866444,52.24750761274608
p_O16_x_O15,O16,O15,14.29,107.15358931552588,52.19649185580217
p_O16_x_O15,O16,O15,14.29,107.39565943238732,52.14372841653669
p_O16_x_O15,O16,O15,14.29,107.63772954924876,52.09202166756431
p_O16_x_O15,O16,O15,14.29,107.8797996661102,52.04012119806104
p_O16_x_O15,O16,O15,14.29,108.1218697829716,51.994503735738846
p_O16_x_O15,O16,O15,14.29,108.36393989983306,51.937058230388274
p_O16_x_O15,O16,O15,14.29,108.6060100166945,51.88722834720467
p_O16_x_O15,O16,O15,14.29,108.84808013355592,51.8381045815543
p_O16_x_O15,O16,O15,14.29,109.09015025041737,51.78383060585084
p_O16_x_O15,O16,O15,14.29,109.3322203672788,51.72937481572227
p_O16_x_O15,O16,O15,14.29,109.57429048414023,51.676303986662866
p_O16_x_O15,O16,O15,14.29,109.81636060100168,51.62572249128348
p_O16_x_O15,O16,O15,14.29,110.0584307178631,51.572171922070304
p_O16_x_O15,O16,O15,14.29,110.30050083472456,51.51546738812395
p_O16_x_O15,O16,O15,14.29,110.54257095158596,51.45824864877295
p_O16_x_O15,O16,O15,14.29,110.7846410684474,51.409113752071065
p_O16_x_O15,O16,O15,14.29,111.02671118530886,51.35359144983238
p_O16_x_O15,O16,O15,14.29,111.26878130217028,51.299001723259266
p_O16_x_O15,O16,O15,14.29,111.51085141903172,51.246127524069905
p_O16_x_O15,O16,O15,14.29,111.75292153589317,51.18702479564331
p_O16_x_O15,O16,O15,14.29,111.9949916527546,51.13639771131609
p_O16_x_O15,O16,O15,14.29,112.23706176961603,51.09269778907206
p_O16_x_O15,O16,O15,14.29,112.47913188647746,51.03368830668428
p_O16_x_O15,O16,O15,14.29,112.7212020033389,50.98581171925968
p_O16_x_O15,O16,O15,14.29,112.96327212020032,50.91562174943087
p_O16_x_O15,O16,O15,14.29,113.20534223706176,50.860229557046736
p_O16_x_O15,O16,O15,14.29,113.4474123539232,50.80120899758742
p_O16_x_O15,O16,O15,14.29,113.68948247078464,50.74490835429323
p_O16_x_O15,O16,O15,14.29,113.93155258764608,50.688804258898465
p_O16_x_O15,O16,O15,14.29,114.17362270450752,50.61883588597021
p_O16_x_O15,O16,O15,14.29,114.41569282136896,50.55638805182679
p_O16_x_O15,O16,O15,14.29,114.6577629382304,50.50198179024928
p_O16_x_O15,O16,O15,14.29,114.89983305509182,50.440750586347946
p_O16_x_O15,O16,O15,14.29,115.14190317195326,50.37895062076445
p_O16_x_O15,O16,O15,14.29,115.38397328881469,50.32148607006822
p_O16_x_O15,O16,O15,14.29,115.62604340567611,50.259035704585926
p_O16_x_O15,O16,O15,14.29,115.86811352253756,50.20079250910184
p_O16_x_O15,O16,O15,14.29,116.110183639399,50.1478554699913
p_O16_x_O15,O16,O15,14.29,116.35225375626044,50.098796738279155
p_O16_x_O15,O16,O15,14.29,116.59432387312188,50.040971430100456
p_O16_x_O15,O16,O15,14.29,116.8363939899833,49.981915532137144
p_O16_x_O15,O16,O15,14.29,117.07846410684476,49.922347526218054
p_O16_x_O15,O16,O15,14.29,117.32053422370618,49.86059673664703
p_O16_x_O15,O16,O15,14.29,117.56260434056762,49.80207944923461
p_O16_x_O15,O16,O15,14.29,117.80467445742904,49.74845875769787
p_O16_x_O15,O16,O15,14.29,118.04674457429049,49.69475501510483
p_O16_x_O15,O16,O15,14.29,118.28881469115191,49.642589630014825
p_O16_x_O15,O16,O15,14.29,118.53088480801335,49.580590809714266
p_O16_x_O15,O16,O15,14.29,118.7729549248748,49.51335796560725
p_O16_x_O15,O16,O15,14.29,119.01502504173622,49.45431346768582
p_O16_x_O15,O16,O15,14.29,119.25709515859766,49.38419843265381
p_O16_x_O15,O16,O15,14.29,119.4991652754591,49.311886899507144
p_O16_x_O15,O16,O15,14.29,119.74123539232052,49.246944315515435
p_O16_x_O15,O16,O15,14.29,119.98330550918196,49.18546058609934
p_O16_x_O15,O16,O15,14.29,120.2253756260434,49.12418543722676
p_O16_x_O15,O16,O15,14.29,120.46744574290484,49.06717815074113
p_O16_x_O15,O16,O15,14.29,120.70951585976628,49.00211633320773
p_O16_x_O15,O16,O15,14.29,120.95158597662773,48.93961447466545
p_O16_x_O15,O16,O15,14.29,121.19365609348915,48.8784044824448
p_O16_x_O15,O16,O15,14.29,121.43572621035058,48.81134912759502
p_O16_x_O15,O16,O15,14.29,121.67779632721202,48.74333400920714
p_O16_x_O15,O16,O15,14.29,121.91986644407346,48.67775261870605
p_O16_x_O15,O16,O15,14.29,122.16193656093488,48.613625908580175
p_O16_x_O15,O16,O15,14.29,122.40400667779632,48.545467311891144
p_O16_x_O15,O16,O15,14.29,122.64607679465776,48.479823301422726
p_O16_x_O15,O16,O15,14.29,122.8881469115192,48.414595893857154
p_O16_x_O15,O16,O15,14.29,123.13021702838064,48.34611352637339
p_O16_x_O15,O16,O15,14.29,123.37228714524208,48.276254366579565
p_O16_x_O15,O16,O15,14.29,123.61435726210352,48.2007788697415
p_O16_x_O15,O16,O15,14.29,123.85642737896494,48.13814361272067
p_O16_x_O15,O16,O15,14.29,124.09849749582638,48.07728308387895
p_O16_x_O15,O16,O15,14.29,124.34056761268782,48.00641267809729
p_O16_x_O15,O16,O15,14.29,124.58263772954923,47.93770635905487
p_O16_x_O15,O16,O15,14.29,124.82470784641067,47.87618114766998
p_O16_x_O15,O16,O15,14.29,125.06677796327212,47.81472299053996
p_O16_x_O15,O16,O15,14.29,125.30884808013356,47.75262293592364
p_O16_x_O15,O16,O15,14.29,125.550918196995,47.692236590040594
p_O16_x_O15,O16,O15,14.29,125.79298831385644,47.62114456382061
p_O16_x_O15,O16,O15,14.29,126.03505843071788,47.55710667461176
p_O16_x_O15,O16,O15,14.29,126.2771285475793,47.48967901438457
p_O16_x_O15,O16,O15,14.29,126.51919866444074,47.42118532622644
p_O16_x_O15,O16,O15,14.29,126.76126878130218,47.359369247662315
p_O16_x_O15,O16,O15,14.29,127.0033388981636,47.28787947766027
p_O16_x_O15,O16,O15,14.29,127.24540901502505,47.22421641322116
p_O16_x_O15,O16,O15,14.29,127.48747913188647,47.165258454275666
p_O16_x_O15,O16,O15,14.29,127.72954924874792,47.10451428758597
p_O16_x_O15,O16,O15,14.29,127.97161936560936,47.03855219122061
p_O16_x_O15,O16,O15,14.29,128.21368948247078,46.97585762266507
p_O16_x_O15,O16,O15,14.29,128.45575959933225,46.90994014931724
p_O16_x_O15,O16,O15,14.29,128.69782971619367,46.84537911743727
p_O16_x_O15,O16,O15,14.29,128.9398998330551,46.78258322967929
p_O16_x_O15,O16,O15,14.29,129.18196994991655,46.72186592630602
p_O16_x_O15,O16,O15,14.29,129.42404006677796,46.66281588613302
p_O16_x_O15,O16,O15,14.29,129.6661101836394,46.59646207177221
p_O16_x_O15,O16,O15,14.29,129.90818030050082,46.52657141566723
p_O16_x_O15,O16,O15,14.29,130.15025041736226,46.461122253793185
p_O16_x_O15,O16,O15,14.29,130.3923205342237,46.39551037312468
p_O16_x_O15,O16,O15,14.29,130.63439065108514,46.33103061461895
p_O16_x_O15,O16,O15,14.29,130.87646076794658,46.267884311964025
p_O16_x_O15,O16,O15,14.29,131.11853088480802,46.20933832080284
p_O16_x_O15,O16,O15,14.29,131.3606010016695,46.15138608792845
p_O16_x_O15,O16,O15,14.29,131.6026711185309,46.09266654466747
p_O16_x_O15,O16,O15,14.29,131.84474123539232,46.037948125330146
p_O16_x_O15,O16,O15,14.29,132.08681135225376,45.98017635298472
p_O16_x_O15,O16,O15,14.29,132.32888146911515,45.916856465487925
p_O16_x_O15,O16,O15,14.29,132.57095158597662,45.85675307479925
p_O16_x_O15,O16,O15,14.29,132.81302170283806,45.78724369649193
p_O16_x_O15,O16,O15,14.29,133.0550918196995,45.72801170636974
p_O16_x_O15,O16,O15,14.29,133.29716193656094,45.667732531700146
p_O16_x_O15,O16,O15,14.29,133.53923205342238,45.60957101194395
p_O16_x_O15,O16,O15,14.29,133.7813021702838,45.547148575532674
p_O16_x_O15,O16,O15,14.29,134.02337228714524,45.48510389520534
p_O16_x_O15,O16,O15,14.29,134.26544240400668,45.419310096359254
p_O16_x_O15,O16,O15,14.29,134.50751252086812,45.353700898319545
p_O16_x_O15,O16,O15,14.29,134.74958263772956,45.29731730121797
p_O16_x_O15,O16,O15,14.29,134.99165275459097,45.22530944465851
p_O16_x_O15,O16,O15,14.29,135.2337228714524,45.163541253482805
p_O16_x_O15,O16,O15,14.29,135.47579298831386,45.09985339460851
p_O16_x_O15,O16,O15,14.29,135.7178631051753,45.03364354475029
p_O16_x_O15,O16,O15,14.29,135.95993322203674,44.97023841009921
p_O16_x_O15,O16,O15,14.29,136.20200333889815,44.91404009680756
p_O16_x_O15,O16,O15,14.29,136.4440734557596,44.852635633306704
