representative_rank,distance_quantile,replica_id,distance_D,energy_MeV,sigma_mb
0,0.05,985,0.07523907676805729,5.0,0.0
0,0.05,985,0.07523907676805729,5.242070116861436,0.0
0,0.05,985,0.07523907676805729,5.484140233722871,0.0
0,0.05,985,0.07523907676805729,5.726210350584307,0.0
0,0.05,985,0.07523907676805729,5.968280467445743,0.0
0,0.05,985,0.07523907676805729,6.210350584307179,0.0
0,0.05,985,0.07523907676805729,6.452420701168615,0.0
0,0.05,985,0.07523907676805729,6.69449081803005,0.0
0,0.05,985,0.07523907676805729,6.936560934891486,0.0
0,0.05,985,0.07523907676805729,7.178631051752921,0.0
0,0.05,985,0.07523907676805729,7.420701168614357,0.0
0,0.05,985,0.07523907676805729,7.6627712854757934,0.0
0,0.05,985,0.07523907676805729,7.904841402337229,0.0
0,0.05,985,0.07523907676805729,8.146911519198664,0.0
0,0.05,985,0.07523907676805729,8.3889816360601,0.0
0,0.05,985,0.07523907676805729,8.631051752921536,0.0
0,0.05,985,0.07523907676805729,8.873121869782972,0.0
0,0.05,985,0.07523907676805729,9.115191986644408,0.09150501176404635
0,0.05,985,0.07523907676805729,9.357262103505843,0.18947076334859497
0,0.05,985,0.07523907676805729,9.599332220367279,0.31115607279940605
0,0.05,985,0.07523907676805729,9.841402337228715,0.45671234334240723
0,0.05,985,0.07523907676805729,10.083472454090149,0.6288342389338037
0,0.05,985,0.07523907676805729,10.325542570951587,0.8328405338671918
0,0.05,985,0.07523907676805729,10.567612687813021,1.0708984393246563
0,0.05,985,0.07523907676805729,10.809682804674457,1.3445514257000797
0,0.05,985,0.07523907676805729,11.051752921535893,1.6554229103636322
0,0.05,985,0.07523907676805729,11.293823038397328,2.0054297195455484
0,0.05,985,0.07523907676805729,11.535893155258766,2.396812403462813
0,0.05,985,0.07523907676805729,11.7779632721202,2.8326819726262142
0,0.05,985,0.07523907676805729,12.020033388981636,3.317511483748772
0,0.05,985,0.07523907676805729,12.262103505843072,3.856603290576241
0,0.05,985,0.07523907676805729,12.504173622704506,4.453278489057485
0,0.05,985,0.07523907676805729,12.746243739565944,5.110141734854916
0,0.05,985,0.07523907676805729,12.988313856427379,5.829525044339685
0,0.05,985,0.07523907676805729,13.230383973288815,6.61346030517358
0,0.05,985,0.07523907676805729,13.47245409015025,7.463657398353076
0,0.05,985,0.07523907676805729,13.714524207011687,8.381488707327213
0,0.05,985,0.07523907676805729,13.956594323873121,9.367980596417487
0,0.05,985,0.07523907676805729,14.198664440734557,10.423601078321301
0,0.05,985,0.07523907676805729,14.440734557595993,11.546767664156155
0,0.05,985,0.07523907676805729,14.68280467445743,12.734043480865353
0,0.05,985,0.07523907676805729,14.924874791318866,13.980510397469267
0,0.05,985,0.07523907676805729,15.1669449081803,15.279672290475062
0,0.05,985,0.07523907676805729,15.409015025041736,16.62338530099959
0,0.05,985,0.07523907676805729,15.651085141903172,18.001823931071613
0,0.05,985,0.07523907676805729,15.893155258764608,19.403489521701584
0,0.05,985,0.07523907676805729,16.135225375626042,20.815388274328615
0,0.05,985,0.07523907676805729,16.377295492487477,22.225347562689183
0,0.05,985,0.07523907676805729,16.619365609348915,23.622553648811277
0,0.05,985,0.07523907676805729,16.861435726210352,24.99620313940585
0,0.05,985,0.07523907676805729,17.103505843071787,26.335622146405665
0,0.05,985,0.07523907676805729,17.34557595993322,27.630437081385608
0,0.05,985,0.07523907676805729,17.587646076794655,28.870737113086033
0,0.05,985,0.07523907676805729,17.829716193656093,30.047224478956974
0,0.05,985,0.07523907676805729,18.07178631051753,31.151364518767632
0,0.05,985,0.07523907676805729,18.313856427378965,32.176736785796884
0,0.05,985,0.07523907676805729,18.5559265442404,33.12022624456385
0,0.05,985,0.07523907676805729,18.797996661101834,33.980313636482066
0,0.05,985,0.07523907676805729,19.040066777963272,34.75683038885214
0,0.05,985,0.07523907676805729,19.28213689482471,35.45088440520225
0,0.05,985,0.07523907676805729,19.524207011686144,36.0647663293151
0,0.05,985,0.07523907676805729,19.76627712854758,36.60184143180658
0,0.05,985,0.07523907676805729,20.008347245409013,37.06643216273854
0,0.05,985,0.07523907676805729,20.25041736227045,37.46308972441686
0,0.05,985,0.07523907676805729,20.49248747913189,37.79484950881076
0,0.05,985,0.07523907676805729,20.734557595993323,38.06476423384158
0,0.05,985,0.07523907676805729,20.976627712854757,38.27632126432871
0,0.05,985,0.07523907676805729,21.218697829716195,38.43337823599896
0,0.05,985,0.07523907676805729,21.46076794657763,38.54010017428203
0,0.05,985,0.07523907676805729,21.702838063439064,38.60089927050112
0,0.05,985,0.07523907676805729,21.9449081803005,38.62037829722053
0,0.05,985,0.07523907676805729,22.186978297161936,38.60326750944282
0,0.05,985,0.07523907676805729,22.429048414023374,38.554300153114646
0,0.05,985,0.07523907676805729,22.671118530884808,38.47821740290151
0,0.05,985,0.07523907676805729,22.913188647746242,38.3797760947908
0,0.05,985,0.07523907676805729,23.15525876460768,38.26371984628796
0,0.05,985,0.07523907676805729,23.397328881469114,38.13475565308133
0,0.05,985,0.07523907676805729,23.639398998330552,37.9975362352988
0,0.05,985,0.07523907676805729,23.881469115191987,37.85664805911479
0,0.05,985,0.07523907676805729,24.12353923205342,37.71653643304516
0,0.05,985,0.07523907676805729,24.36560934891486,37.58007828450581
0,0.05,985,0.07523907676805729,24.607679465776293,37.44865145690581
0,0.05,985,0.07523907676805729,24.84974958263773,37.32354904600458
0,0.05,985,0.07523907676805729,25.091819699499165,37.20604263038244
0,0.05,985,0.07523907676805729,25.3338898163606,37.09738518072075
0,0.05,985,0.07523907676805729,25.575959933222038,36.99881434696291
0,0.05,985,0.07523907676805729,25.818030050083472,36.911556117434486
0,0.05,985,0.07523907676805729,26.06010016694491,36.83682377078034
0,0.05,985,0.07523907676805729,26.302170283806344,36.77520353476713
0,0.05,985,0.07523907676805729,26.54424040066778,36.72607063173036
0,0.05,985,0.07523907676805729,26.786310517529216,36.68867192476392
0,0.05,985,0.07523907676805729,27.02838063439065,36.6622649590507
0,0.05,985,0.07523907676805729,27.27045075125209,36.64611594396226
0,0.05,985,0.07523907676805729,27.512520868113523,36.639497867052185
0,0.05,985,0.07523907676805729,27.754590984974957,36.64168873771667
0,0.05,985,0.07523907676805729,27.996661101836395,36.65196995896802
0,0.05,985,0.07523907676805729,28.23873121869783,36.66972138351996
0,0.05,985,0.07523907676805729,28.480801335559267,36.694726460382235
0,0.05,985,0.07523907676805729,28.7228714524207,36.72687475933208
0,0.05,985,0.07523907676805729,28.964941569282136,36.76605705505991
0,0.05,985,0.07523907676805729,29.207011686143574,36.81216521057733
0,0.05,985,0.07523907676805729,29.449081803005008,36.86509205418849
0,0.05,985,0.07523907676805729,29.691151919866446,36.9247312505039
0,0.05,985,0.07523907676805729,29.93322203672788,36.99097716616179
0,0.05,985,0.07523907676805729,30.175292153589314,37.06368624478106
0,0.05,985,0.07523907676805729,30.417362270450752,37.14234872398798
0,0.05,985,0.07523907676805729,30.659432387312187,37.226248507031634
0,0.05,985,0.07523907676805729,30.901502504173624,37.314661209180294
0,0.05,985,0.07523907676805729,31.14357262103506,37.4068553688084
0,0.05,985,0.07523907676805729,31.385642737896493,37.50209167174731
0,0.05,985,0.07523907676805729,31.62771285475793,37.59962231555585
0,0.05,985,0.07523907676805729,31.869782971619365,37.69869051715874
0,0.05,985,0.07523907676805729,32.1118530884808,37.7985301675709
0,0.05,985,0.07523907676805729,32.35392320534224,37.89836563762014
0,0.05,985,0.07523907676805729,32.59599332220367,37.99741173869794
0,0.05,985,0.07523907676805729,32.83806343906511,38.094873842599824
0,0.05,985,0.07523907676805729,33.080133555926544,38.18994816446487
0,0.05,985,0.07523907676805729,33.32220367278798,38.28182221267759
0,0.05,985,0.07523907676805729,33.56427378964942,38.36967540935622
0,0.05,985,0.07523907676805729,33.80634390651085,38.45267988471421
0,0.05,985,0.07523907676805729,34.04841402337229,38.530001448141576
0,0.05,985,0.07523907676805729,34.29048414023372,38.600800738308656
0,0.05,985,0.07523907676805729,34.53255425709516,38.66423455394561
0,0.05,985,0.07523907676805729,34.7746243739566,38.719457366192145
0,0.05,985,0.07523907676805729,35.016694490818026,38.765623056267266
0,0.05,985,0.07523907676805729,35.25876460767947,38.80204953731256
0,0.05,985,0.07523907676805729,35.5008347245409,38.82858879406087
0,0.05,985,0.07523907676805729,35.742904841402336,38.845206941194455
0,0.05,985,0.07523907676805729,35.98497495826378,38.85187686793575
0,0.05,985,0.07523907676805729,36.227045075125204,38.84857831782768
0,0.05,985,0.07523907676805729,36.469115191986646,38.83529796060967
0,0.05,985,0.07523907676805729,36.71118530884808,38.8120294560045
0,0.05,985,0.07523907676805729,36.953255425709514,38.77877350924323
0,0.05,985,0.07523907676805729,37.19532554257095,38.73553791816713
0,0.05,985,0.07523907676805729,37.43739565943239,38.682337611758264
0,0.05,985,0.07523907676805729,37.679465776293824,38.619194679962575
0,0.05,985,0.07523907676805729,37.92153589315526,38.54613839468381
0,0.05,985,0.07523907676805729,38.16360601001669,38.46320522183969
0,0.05,985,0.07523907676805729,38.40567612687813,38.37043882438674
0,0.05,985,0.07523907676805729,38.64774624373957,38.26789005623417
0,0.05,985,0.07523907676805729,38.889816360601,38.155616946983216
0,0.05,985,0.07523907676805729,39.13188647746244,38.033684677443375
0,0.05,985,0.07523907676805729,39.37395659432387,37.90216554589252
0,0.05,985,0.07523907676805729,39.616026711185306,37.7611389250649
0,0.05,985,0.07523907676805729,39.85809682804675,37.61069120986599
0,0.05,985,0.07523907676805729,40.10016694490818,37.450921759797
0,0.05,985,0.07523907676805729,40.342237061769616,37.28215119567431
0,0.05,985,0.07523907676805729,40.58430717863105,37.104970154665395
0,0.05,985,0.07523907676805729,40.826377295492485,36.919982751612736
0,0.05,985,0.07523907676805729,41.068447412353926,36.727788265616056
0,0.05,985,0.07523907676805729,41.31051752921536,36.528980058587905
0,0.05,985,0.07523907676805729,41.552587646076795,36.324144582533386
0,0.05,985,0.07523907676805729,41.79465776293823,36.113860475021056
0,0.05,985,0.07523907676805729,42.03672787979966,35.898697741938335
0,0.05,985,0.07523907676805729,42.278797996661105,35.679217026286786
0,0.05,985,0.07523907676805729,42.52086811352254,35.45596896146883
0,0.05,985,0.07523907676805729,42.76293823038397,35.229493607248415
0,0.05,985,0.07523907676805729,43.00500834724541,35.00031996633319
0,0.05,985,0.07523907676805729,43.24707846410684,34.76896557932306
0,0.05,985,0.07523907676805729,43.48914858096828,34.53593619560057
0,0.05,985,0.07523907676805729,43.73121869782972,34.301725517597994
0,0.05,985,0.07523907676805729,43.97328881469115,34.06681501576772
0,0.05,985,0.07523907676805729,44.215358931552586,33.831673811500856
0,0.05,985,0.07523907676805729,44.45742904841402,33.596758625183774
0,0.05,985,0.07523907676805729,44.69949916527546,33.36251378655539
0,0.05,985,0.07523907676805729,44.941569282136896,33.12937130452141
0,0.05,985,0.07523907676805729,45.18363939899833,32.89773523070522
0,0.05,985,0.07523907676805729,45.425709515859765,32.667865654297444
0,0.05,985,0.07523907676805729,45.6677796327212,32.439948897435265
0,0.05,985,0.07523907676805729,45.90984974958264,32.21416512711181
0,0.05,985,0.07523907676805729,46.151919866444075,31.99068900112812
0,0.05,985,0.07523907676805729,46.39398998330551,31.76968981175871
0,0.05,985,0.07523907676805729,46.636060100166944,31.551331637921667
0,0.05,985,0.07523907676805729,46.87813021702838,31.335773505330277
0,0.05,985,0.07523907676805729,47.12020033388982,31.123169554129113
0,0.05,985,0.07523907676805729,47.362270450751254,30.913669213545624
0,0.05,985,0.07523907676805729,47.60434056761269,30.70741738311523
0,0.05,985,0.07523907676805729,47.84641068447412,30.50455462006832
0,0.05,985,0.07523907676805729,48.08848080133556,30.30521733249502
0,0.05,985,0.07523907676805729,48.330550918197,30.109537977935577
0,0.05,985,0.07523907676805729,48.57262103505843,29.917645267073446
0,0.05,985,0.07523907676805729,48.81469115191987,29.7296643722394
0,0.05,985,0.07523907676805729,49.0567612687813,29.545717140467055
0,0.05,985,0.07523907676805729,49.298831385642735,29.365922310870683
0,0.05,985,0.07523907676805729,49.54090150250418,29.190395736149444
0,0.05,985,0.07523907676805729,49.78297161936561,29.019250608053806
0,0.05,985,0.07523907676805729,50.025041736227045,28.85259764909706
0,0.05,985,0.07523907676805729,50.26711185308848,28.69050017480606
0,0.05,985,0.07523907676805729,50.509181969949914,28.532888276975946
0,0.05,985,0.07523907676805729,50.751252086811355,28.37967001481063
0,0.05,985,0.07523907676805729,50.99332220367279,28.230755941505016
0,0.05,985,0.07523907676805729,51.235392320534224,28.086059025294404
0,0.05,985,0.07523907676805729,51.47746243739566,27.945494573012187
0,0.05,985,0.07523907676805729,51.71953255425709,27.80898015606606
0,0.05,985,0.07523907676805729,51.961602671118534,27.67643553874631
0,0.05,985,0.07523907676805729,52.20367278797997,27.54778260878246
0,0.05,985,0.07523907676805729,52.4457429048414,27.422945310068005
0,0.05,985,0.07523907676805729,52.68781302170284,27.301849577476005
0,0.05,985,0.07523907676805729,52.92988313856427,27.184423273690474
0,0.05,985,0.07523907676805729,53.17195325542571,27.07059612798174
0,0.05,985,0.07523907676805729,53.41402337228715,26.960299676856494
0,0.05,985,0.07523907676805729,53.65609348914858,26.853467206515575
0,0.05,985,0.07523907676805729,53.898163606010016,26.750033697055127
0,0.05,985,0.07523907676805729,54.14023372287145,26.649935768348968
0,0.05,985,0.07523907676805729,54.38230383973289,26.553111627552482
0,0.05,985,0.07523907676805729,54.624373956594326,26.45950101817023
0,0.05,985,0.07523907676805729,54.86644407345576,26.369045170631797
0,0.05,985,0.07523907676805729,55.108514190317194,26.281685764219155
0,0.05,985,0.07523907676805729,55.35058430717863,26.197336549546797
0,0.05,985,0.07523907676805729,55.59265442404007,26.115879530066405
0,0.05,985,0.07523907676805729,55.834724540901504,26.03719692952698
0,0.05,985,0.07523907676805729,56.07679465776294,25.96117293280669
0,0.05,985,0.07523907676805729,56.31886477462437,25.887693580023086
0,0.05,985,0.07523907676805729,56.56093489148581,25.816646665797336
