replica_id,distance_D,smoothing_lambda,sigma_5_MeV_mb,sigma_5.5_MeV_mb,sigma_6_MeV_mb,sigma_7_MeV_mb,sigma_8_MeV_mb,sigma_9_MeV_mb,sigma_10_MeV_mb,sigma_11_MeV_mb,sigma_12_MeV_mb,sigma_14_MeV_mb,sigma_16_MeV_mb,sigma_18_MeV_mb,sigma_20_MeV_mb,sigma_22_MeV_mb,sigma_24_MeV_mb,sigma_26_MeV_mb,sigma_28_MeV_mb,sigma_30_MeV_mb,sigma_35_MeV_mb,sigma_40_MeV_mb,sigma_45_MeV_mb,sigma_50_MeV_mb,sigma_55_MeV_mb,sigma_60_MeV_mb,sigma_65_MeV_mb,sigma_70_MeV_mb,sigma_75_MeV_mb,sigma_80_MeV_mb,sigma_85_MeV_mb,sigma_90_MeV_mb,sigma_95_MeV_mb,sigma_100_MeV_mb,sigma_105_MeV_mb,sigma_110_MeV_mb,sigma_115_MeV_mb,sigma_120_MeV_mb,sigma_125_MeV_mb,sigma_130_MeV_mb,sigma_135_MeV_mb,sigma_140_MeV_mb,sigma_145_MeV_mb,sigma_150_MeV_mb
634,0.318973407173458,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083649032065055,7.273549998051974,13.229504768394037,19.38378634155111,33.97475679646323,47.64318635835164,61.59059417694013,79.99336465317415,87.18026751899203,86.46958534055578,84.10452370381839,83.72619660073016,82.0750392033066,75.03371114945271,72.80171329772674,68.04626551175963,68.33785781887178,62.533815296891,66.18772599917223,63.897909716382806,58.98959411388018,58.19058410956194,58.812330805116424,57.354017889500135,54.83813918696964,52.87561255331228,51.46066570322571,50.254219008663085,49.16397592149412,48.94370118301586,50.58151299651895
635,0.3112370338502305,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0731575180585766,7.3453730721536195,12.849376820576463,19.765306893532696,33.009885091328066,46.41414493687401,60.47477735774678,80.6338974940353,85.57903585530875,84.62496323540681,82.9229741840713,82.56148687223515,80.89329394602439,74.54586394172952,73.43140796251768,67.2708334416087,65.73410548155465,62.07974696952054,59.04835905924581,59.61965761453268,59.43174884005522,57.10409769338963,54.82236910514827,54.23724723122891,53.59492102463158,51.16918793214443,48.20114081637805,46.37177768147735,46.59165945248092,47.62707930440767,47.670810130249386
636,0.279370649085997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4094444218259377,7.579251965689732,12.534272410980106,21.068689036671703,33.16011511069936,47.743412693807294,61.79352774254518,83.11138736164612,87.71350230414708,87.14690123259983,84.86850032222594,84.19043133737664,82.76259533628352,76.459122491476,73.96406978695519,70.11114811066518,67.86493719667553,61.53823285341965,64.58699359182752,62.57517705551479,59.47348033184857,59.247128647500766,59.693561600905056,58.32317382742933,55.83840650870432,53.485826682194016,51.768775447704016,50.996969602233065,51.074437008868095,50.262479314476224,46.58829554329146
637,0.17798554182472653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2770244824116144,7.804066904297609,13.146804123530629,20.640928831238355,34.29638719607202,48.301673223044304,63.47658749742873,82.99191635367212,89.72319880238807,88.27627268130318,86.42084061453585,85.24600573917186,84.17452335924975,77.30816304756732,74.3842164198785,73.8137451163427,67.71757216958885,61.11108387273854,64.5016003982633,60.75462398945898,60.4056926128914,59.46245340163113,57.71160627599938,56.82274421174566,55.927269148942436,54.038104814271605,51.855909838131595,50.37194803263506,50.04280719511622,49.60679033550231,47.453928280586815
638,0.31102230510263784,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.281665575213764,7.539814967478649,12.655458575279468,20.30528273445481,32.99943341340463,48.351134361871274,62.45759953010062,81.0914953391167,88.2601347775543,86.31556377919004,84.14714109293924,84.18124065013255,82.55404947734179,76.09151562272308,74.25705421949691,71.03393112822957,65.2328310527662,61.1686528027845,63.51762695784501,59.80642459131494,58.38473055809834,57.34737279388036,55.86050648770713,54.42752813932834,53.354388074245904,52.75357596587159,52.205038083191475,51.17818506133982,49.61761784622727,49.156640405693764,51.86511470967579
639,0.18230937505989567,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4930368528552118,7.974268524410453,12.822968453520625,20.620990006595076,34.31544699880851,48.92787900615419,63.857556707104735,83.24710674970629,90.10397124931914,88.07557758926065,86.79123396138785,85.93719259302144,84.73405800408683,77.89266397127524,75.40248062631674,73.95827071716529,70.95867823237134,64.56310283033656,63.765164288642644,62.07983652032851,60.76179190519861,59.81211336220421,58.693600411577734,57.16344631118789,55.42246716599941,53.727250443064484,52.201683782164366,50.93022560989825,49.93589983000739,49.02950681955795,47.98407808396429
640,0.34895325817971656,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4064555470674296,7.853317088154688,12.922449410777375,20.90103258286238,34.26867648726438,49.5869749983976,64.05601301503103,84.20774327565556,90.22801643422797,88.60327853354192,86.98217532997651,86.37194293769122,84.46403454845593,77.5797466160362,78.07947386686635,80.04881548211273,74.45404933156222,65.9499157309207,64.14202996678179,63.61123990738862,62.96483884419498,61.29436801928061,59.42782163693274,58.30871536505638,57.49289487111501,56.37060440765583,54.86374073493625,53.027152707515974,51.011818606382114,49.31427633258503,48.45834966422108
641,0.20541181287423346,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3308590569665977,7.622049467296835,12.75050415245672,20.87573405838593,34.035485189828364,48.797496932945386,62.626794453352495,82.99800551568369,88.3813482247058,87.49251670036206,85.17567372896947,85.2294862629532,83.66478888637518,76.01929857361822,75.01829516210441,72.1530076205788,68.10159850019322,62.63395170807373,67.6626679820666,61.98563578979628,59.197113700865025,59.159509403129746,58.808357141473046,56.672618225289426,54.11379493452254,52.54950763174559,51.668535177159434,50.819851439523894,49.652360885625754,48.83127948153591,49.233253784659084
642,0.2569254700566036,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6561259754548692,7.737380574581089,12.514130058837827,21.186982615939026,33.5380605286344,48.14296456281222,62.741654128860624,83.19247647040605,89.29773229307806,87.32947055509706,86.51580391697706,84.8739163197777,84.06502446922639,76.73055471051674,74.14629483428754,67.35326572891368,69.37020038086769,60.079926917315646,63.292137526676115,61.41240595099329,61.60999457037166,59.60072585355371,56.4556705633075,54.94258617092547,54.21241048042985,53.04364827516901,51.64078137033008,50.51647218555798,49.99435224816857,49.80621067504849,49.55186200977813
643,0.14659702243599018,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2652683962470415,7.450423586901738,12.604254799463282,20.54989120543151,32.97910019415194,47.51847961598512,61.29189239942578,80.59243171338224,86.53809983455358,85.45844376306182,83.13144442713097,82.61041438308241,81.18701300623707,75.02832085463955,72.12959002549997,69.7551245811728,66.88910436739269,63.0035943071773,61.385823359590525,60.44025783886487,58.96696870920144,57.42434777291015,55.98095235397678,54.65189262080472,53.47021666373642,52.46160952709901,51.615012159825866,50.91173215962255,50.292423570386745,49.53510173594943,48.39122231748725
