replica_id,distance_D,smoothing_lambda,sigma_5_MeV_mb,sigma_5.5_MeV_mb,sigma_6_MeV_mb,sigma_7_MeV_mb,sigma_8_MeV_mb,sigma_9_MeV_mb,sigma_10_MeV_mb,sigma_11_MeV_mb,sigma_12_MeV_mb,sigma_14_MeV_mb,sigma_16_MeV_mb,sigma_18_MeV_mb,sigma_20_MeV_mb,sigma_22_MeV_mb,sigma_24_MeV_mb,sigma_26_MeV_mb,sigma_28_MeV_mb,sigma_30_MeV_mb,sigma_35_MeV_mb,sigma_40_MeV_mb,sigma_45_MeV_mb,sigma_50_MeV_mb,sigma_55_MeV_mb,sigma_60_MeV_mb,sigma_65_MeV_mb,sigma_70_MeV_mb,sigma_75_MeV_mb,sigma_80_MeV_mb,sigma_85_MeV_mb,sigma_90_MeV_mb,sigma_95_MeV_mb,sigma_100_MeV_mb,sigma_105_MeV_mb,sigma_110_MeV_mb,sigma_115_MeV_mb,sigma_120_MeV_mb,sigma_125_MeV_mb,sigma_130_MeV_mb,sigma_135_MeV_mb,sigma_140_MeV_mb,sigma_145_MeV_mb,sigma_150_MeV_mb
178,0.06864979215600786,10.0,0.0,0.0,0.005242717143887761,1.6042628194930129,27.36425264531143,10.218856919668767,11.30703265465013,36.644582179421896,26.670485960843607,26.39951901462238,14.387605379719092,12.425471432630351,13.241840275016438,10.108853834948606,6.33090142785982,3.285878059350644,1.8396662595207358,1.8462231869961363,2.7220858797508005,4.622856214717898,6.847054871799147,7.94285649322943,8.541467683381772,8.70424181358812,8.92196115911364,8.84835235685124,8.866133891789715,8.89108007486946,9.271370496850775,9.611948780329547,9.195770386490095,9.198083838278182,9.043564881315914,8.768166618656073,8.635002413729488,8.609179865298865,8.594734521585469,8.516603296600072,8.307957225506962,7.979079649979146,7.800357481134635,8.092057120064014
179,0.1536434228967895,3.0,0.0,0.0,0.006578276989440596,1.789002253627287,34.43353002408962,11.078458502647077,13.892756532993642,51.704017627248255,28.871027241373575,33.38325926845741,15.922227486230799,17.04012319829939,16.867538720551018,9.566239618725723,6.637996525423318,4.052870245644648,1.9377129719344242,1.9854480702171555,3.0770268626048587,5.242479459973724,7.583249101046109,9.379112835849995,10.764739631512734,10.41291265041814,10.06878492541055,10.713482383738265,10.696732582948858,10.208703039442561,10.168311137759444,10.662534166104018,9.288947703089926,10.559900471203942,10.557933393237061,9.623582022216924,9.505168398340366,9.754680339737627,9.659581182428644,9.347982765679907,9.150113266891617,9.251761605193776,9.355915096731907,9.040515601439632
180,1.7661268201139544,100.0,0.0,0.0,0.004556284533466605,1.949242200542087,24.20421423481606,15.865794016040564,15.159783573486234,29.914164628070022,32.26005606838607,27.625040512907766,19.428937549859917,15.03660260851462,13.049215379451672,9.539750205868284,5.86312661768537,3.5279097468452787,2.505939614697547,2.386512306697741,3.1995277273224176,4.947383820681186,7.139404793485458,8.936650896872234,10.105038304313702,10.397268222676766,10.154803919188552,9.925618102719321,9.73732516876161,9.897071666728625,10.158411145510193,10.080679779835043,9.873943509313623,9.977472274144798,10.084403939745844,10.047575195047177,9.848753072612388,9.579436345738788,9.33338719219043,9.130165912407337,8.971790277805878,8.850022264730557,8.71605418129696,8.514025585704825
181,0.41708813479828555,30.0,0.0,0.0,0.0037547596107056855,1.6364484502875396,24.707509279737227,11.299855338268323,12.234742529732955,32.33393451748091,28.970070803165378,24.686370321732106,15.601809424035297,12.413128280220343,11.99521023599621,9.104088618307832,5.683177204410252,3.2757342278045956,2.1142963208347654,2.012727824657427,2.8812169955269966,4.749442136843501,6.837313494384546,8.152470632544818,8.655778368052355,8.91406623370022,9.083228392766516,8.792307734439747,8.505951245309912,8.74702573794397,9.060109641148088,9.192194808729186,9.267730187347148,9.46973682185375,9.465498295288286,9.2754797575931,9.036407375260975,8.799670023509778,8.584954916011025,8.377746942425263,8.156980452308506,7.913218018676292,7.674858988109281,7.475966976952926
182,0.15509170723589932,3.0,0.0,0.0,0.006144203414999924,1.6037166008759485,31.6468228784815,10.08132751127138,12.929236836573716,45.96257886257613,26.182138826802486,28.71265860244546,14.408705684870595,15.430395929539568,16.121715890502625,9.09118243092057,6.180136926616255,3.4882405671561987,1.652266562702788,1.8146903687791562,2.7677149833235584,4.725301795331219,8.09409539890535,8.70515548399636,9.560830563995891,9.965344962037632,10.27766516039397,9.628179496655221,9.474654477567062,10.59789565915609,10.74581085208943,9.725588843988376,9.548769800946499,10.1695963264761,10.560547632612236,10.431495486461973,9.866597061183207,9.223966390948247,8.79543523041429,8.600736531948883,8.615323469763121,8.767607745431977,8.737332897885741,8.15976170365288
183,0.14140030317926647,3.0,0.0,0.0,0.005635130978716133,1.6420932074537946,31.458260763910772,10.382021344336348,12.734418705177566,46.78523145639053,27.17273611491289,30.83320478337314,15.097577973985418,15.644148283513157,17.079973084430204,10.149397257854003,7.10973327443984,4.332859961698473,2.0080632802642717,1.99731404310526,3.1204684221776606,6.005160868051877,8.743609083060367,9.229024061624797,9.657214295518845,11.109878323956973,11.304910089502608,11.147841490010975,10.890277298298738,11.35435451385425,11.84550537488191,10.39232366480463,9.854504075151528,10.369150951520274,10.803485006397883,10.831441197908806,10.48062276347495,10.022266893543437,9.694640901982599,9.49333530236578,9.365161081008699,9.250055751436992,9.044435552452343,8.644466372032968
184,0.38408279355503205,30.0,0.0,0.0,0.0041935616828832,1.9710432129655724,30.515790552586363,13.983178344625378,15.538492932406562,41.02495083380831,35.82389105515701,30.131883037545276,19.557800178378812,16.071682047394138,16.884640867651104,13.487433363412794,8.340237876622247,4.4147406599882615,2.5736969390324806,2.351562104156183,3.424142493779283,5.82653826323091,8.671117108375919,10.693485125722647,11.874734005580919,12.083525731936254,11.85835326791156,12.035363546235967,12.474305177580131,12.70586395134286,12.580832671377395,12.141537532058718,11.785768726514158,11.980636089955436,12.324688869604142,12.479672224994584,12.259562466946447,11.802489947142151,11.305565916318017,10.894560872596706,10.667146160088837,10.665073410516298,10.726496755224487,10.638155865153307
185,1.870810070787509,100.0,0.0,0.0,0.006015227734959629,2.272968890566827,28.138186335887745,18.78703701060435,18.01237990583894,35.268905510095024,39.02549707966157,32.8502848628597,22.77633706190753,18.52883565509181,17.321793104337676,13.22250022798791,8.031494350909865,4.588237256328032,3.095711195583873,2.9159222224734633,3.9992383821250375,6.191263862293094,8.870693538081229,11.04664618084888,11.954224068842665,11.803676360146047,11.344255025114412,11.239014648114429,11.811247565767792,12.738251666812557,13.174603120314465,12.737384281520377,12.074919980528593,11.81486468652925,11.657899008712366,11.497798248146696,11.339240954983913,11.199873061559328,11.092495022769844,11.00087258262166,10.902235276892787,10.755019729504642,10.444156513240584,9.855306628840278
186,0.2716449407512432,1.0,0.0,0.0,0.0026814338712985537,1.7622698786733828,33.156561508435665,10.17102339653062,12.396270521326274,49.88360133624557,27.157653254350276,34.464182203395346,14.237477527302783,17.202052927407337,17.906112478769668,9.28925967293232,6.008167008630042,4.137405683101828,1.7642281122484946,1.9134602991898717,2.623189601296099,5.026446737639925,7.6886207643242255,9.205487981264977,9.47164134181518,10.426550507343052,9.850471428282356,10.500435165892457,10.126207484633547,9.964243083151974,10.377191351866749,10.939382449688296,10.474589646921528,10.85103818518638,10.635394272006591,10.07794209381911,9.896280532799672,9.890974862731534,9.740860101208371,9.42755392406878,9.010022888333125,8.602992135582788,8.535169834337461,9.213973288086814
187,0.4532035615898505,30.0,0.0,0.0,0.004628469625035825,2.1380283524971455,31.96118448102432,14.755731135762268,15.608325168356627,39.11719347947019,34.40964748089059,29.855258357297178,19.206176723070165,16.397294604891222,18.327352944105943,14.416129524857283,8.698021782327993,4.806649324114488,2.9278256013358455,2.6436292529352627,3.350116093285754,5.46941472126074,8.785455417810669,10.89440868257478,11.70222585134978,12.31728304749869,12.396797153205911,12.120503405363563,11.586409733423654,11.552753078352962,12.154929138096819,12.172844797664432,11.523425705020882,11.517881871801434,11.76471972839366,11.921316877066964,11.834373131905386,11.566919061712625,11.229317203491188,10.896874606145925,10.630284716062695,10.469384512475127,10.392277867686586,10.36459226785707
