energy_MeV,sigma_nominal_mb,sigma_lower_16_mb,sigma_upper_84_mb,relative_half_width
30.659432387312187,35.62038887550328,31.136370497659215,40.91014226435321,0.13719350174494555
30.901502504173624,35.7370696634364,31.23432566143243,41.03358858761695,0.13710221652854793
31.14357262103506,35.85248096685574,31.297260023864208,41.143780993561094,0.13731993859503924
31.385642737896493,35.968162252243246,31.37231490244672,41.2578929389281,0.1374212277952127
31.62771285475793,36.07154748619084,31.481853563120804,41.349563406385116,0.13677968552696468
31.869782971619365,36.1574495579503,31.57481056250774,41.444108961872374,0.13647669456811248
32.1118530884808,36.29527250587746,31.683005025343142,41.55365195906614,0.13597703298858818
32.35392320534224,36.39188140068506,31.739737066776936,41.685780036017746,0.13665194799537875
32.59599332220367,36.47517033594388,31.828914272991916,41.84046677734046,0.1372379129712085
32.83806343906511,36.58184075272672,31.901342604822727,41.99995952271141,0.13802773056377643
33.080133555926544,36.65750321094189,31.97483348873256,42.19326250058655,0.13937704585406532
33.32220367278798,36.72679025311498,32.03981360785442,42.301668976364454,0.13970531181444146
33.56427378964942,36.78470605760036,32.105479868306865,42.42724638551536,0.14029970092795996
33.80634390651085,36.85221292322413,32.16256763816567,42.53635807996232,0.1407485415246139
34.04841402337229,36.92747788279332,32.216339178621425,42.5965861001162,0.14054909130866394
34.29048414023372,36.9952721058788,32.23454948426019,42.673852124234756,0.1410896858671258
34.53255425709516,37.027180681732546,32.24655704884683,42.82025480981136,0.14278291739048185
34.7746243739566,37.06656225180193,32.28064668174997,42.92805448614792,0.14362550986071473
35.016694490818026,37.08331999729903,32.321595709673545,42.938300999161065,0.14314663965174626
35.25876460767947,37.11630299715781,32.332827098308336,42.95878644933447,0.14314409697323327
35.5008347245409,37.11255611480814,32.34024322455239,42.95150178922489,0.14296049202116995
35.742904841402336,37.1171183832892,32.31430441614702,42.92487640567985,0.14293367119670997
35.98497495826378,37.095550737271324,32.27983479932017,42.83185813653442,0.14222761392530328
36.227045075125204,37.041250359372455,32.24414328054754,42.79923437350515,0.1424775215543835
36.469115191986646,36.97697181479093,32.2055228742028,42.725306037847695,0.14224776458624097
36.71118530884808,36.91770251386911,32.150464319832345,42.60685792060164,0.14161761009966797
36.953255425709514,36.83887128724065,32.07555129941741,42.506079342288,0.14156959318244985
37.19532554257095,36.74250999835658,32.000237241053014,42.36798374700039,0.14108653037600183
37.43739565943239,36.66437508748106,31.911723578884967,42.21347931093316,0.14048726737423237
37.679465776293824,36.52842488319037,31.84727378231076,42.06445001512899,0.13985240624924897
37.92153589315526,36.43723777632212,31.76921477671725,41.86515922392321,0.13853882817877278
38.16360601001669,36.294346801107324,31.67217993585567,41.665878267980126,0.13767568799198712
38.40567612687813,36.1885789425085,31.569143439942223,41.46113110537856,0.13667278399010066
38.64774624373957,36.04387249735561,31.454266645664468,41.27560827549601,0.13624148779452175
38.889816360601,35.91383155444016,31.337338572509985,41.09645363266512,0.135868475149494
39.13188647746244,35.756506615074,31.23518397276573,40.95733134452118,0.13594934589690663
39.37395659432387,35.54681702675789,30.974291848816286,40.79138560014207,0.13808681863042704
39.616026711185306,35.397072615865426,30.847070368801486,40.5842591768577,0.1375422893543445
39.85809682804675,35.258425520639314,30.705122488265864,40.39412817312485,0.13739986317862246
40.10016694490818,35.11178305069226,30.591654437377034,40.229443428336076,0.13724436860760655
40.342237061769616,34.897783667609986,30.476164559529202,40.01907159939994,0.13672654875111584
40.58430717863105,34.73395862108674,30.35355520009074,39.81693753734899,0.1362266599165161
40.826377295492485,34.56945201505519,30.221455185359307,39.618556982416486,0.13591626782172722
41.068447412353926,34.38742194863555,30.081827802775816,39.42586429470996,0.13586416140604143
41.31051752921536,34.17826076984861,29.920788334249774,39.2496829436561,0.13647409785163922
41.552587646076795,33.99529140229322,29.77332269174159,39.02856346457213,0.1361253337014521
41.79465776293823,33.82566507267799,29.618065647601448,38.81819160393152,0.13599327517378643
42.03672787979966,33.63821698090086,29.44138242009408,38.60853299062086,0.1362609465259665
42.278797996661105,33.43052066005638,29.269928955988746,38.4029120171801,0.13659648250862674
42.52086811352254,33.247078552578444,29.114033583075102,38.172363251364125,0.13622745309732656
42.76293823038397,33.055242648482235,28.946646111245986,37.96112839626628,0.1363548043026422
43.00500834724541,32.84830767917698,28.775265718213017,37.761042850379695,0.13677686564448024
43.24707846410684,32.64302025173498,28.659929516380316,37.561120085134895,0.13634140621962637
43.48914858096828,32.46101418706424,28.519927437070344,37.363132253229,0.13621270064449625
43.73121869782972,32.290766438582125,28.37845809857836,37.14690292499726,0.1357732533710018
43.97328881469115,32.111647003936135,28.216831163727583,36.91768298546376,0.13547813073352574
44.215358931552586,31.945844781303073,28.066311897366962,36.73569269267928,0.13568870779066455
44.45742904841402,31.753951147156577,27.91103135684031,36.51821590297279,0.13552934729672553
44.69949916527546,31.56278975699447,27.75800032047223,36.32443231370127,0.1357046075328414
44.941569282136896,31.395285901929356,27.61822113932794,36.1484328554951,0.13585179225335467
45.18363939899833,31.251194459408275,27.485477304608445,35.979310299889995,0.1358961336072141
45.425709515859765,31.112773020301653,27.34737678797384,35.789210550853,0.13566508130552538
45.6677796327212,30.93474400053057,27.186090953345445,35.59155156841934,0.13585793072879043
45.90984974958264,30.7761150967902,27.045426471032908,35.39077022830255,0.13558150096306373
46.151919866444075,30.618644417390286,26.861584011645768,35.200137552316114,0.13616790846452936
46.39398998330551,30.461828616906132,26.743847453205557,35.0447109986002,0.13625025026875298
46.636060100166944,30.30365499348228,26.592920511177223,34.85928458617791,0.1363921955417361
46.87813021702838,30.156336324566183,26.44432310578688,34.67510668025978,0.13646855980591843
47.12020033388982,30.005448693409452,26.296701466507145,34.5047549428548,0.13677604958046363
47.362270450751254,29.85381609527817,26.171141948851698,34.329753539216505,0.13664269191460607
47.60434056761269,29.686835200822664,26.03745820974088,34.127894732209626,0.13626303490653913
47.84641068447412,29.527611697973274,25.92230622664431,33.929349056898964,0.13558568353166614
48.08848080133556,29.383797516277053,25.820695077735078,33.73569178096438,0.13468301193616683
48.330550918197,29.227624599775453,25.668972713465983,33.55183398066145,0.1348529238201593
48.57262103505843,29.084329040657522,25.520798090475974,33.39184776179411,0.1353142728566138
48.81469115191987,28.942654912471003,25.374499658028977,33.213053231393296,0.1354152477903261
